数据日期,用户编号,地址码,地区码,测量点名称,相序类型,0时,1时,2时,3时,4时,5时,6时,7时,8时,9时,10时,11时,12时,13时,14时,15时,16时,17时,18时,19时,20时,21时,22时,23时,运行容量,计量方式,综合倍率,供电单位
2015/6/1,903474879,04435(1153),4221,主供主表,C相,0.08,0.1,0.09,0.1,0.08,0.11,0.36,1.39,1.13,1.39,1.57,1.29,1.44,1.57,1.57,0.85,0.27,0.41,0.36,0.36,0.41,0.32,0.3,0.273,800,高供高计,1000,东新营业班
2015/6/2,903474879,04435(1153),4221,主供主表,A相,0.31,0.33,0.33,0.32,0.32,0.32,0.6,1.5,1.59,1.5,1.53,1.22,1.15,1.38,1.36,0.68,0.26,0.25,0.24,0.24,0.19,0.18,0.16,0.151,800,高供高计,1000,东新营业班
2015/6/2,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2015/6/2,903474879,04435(1153),4221,主供主表,C相,0.27,0.3,0.3,0.29,0.3,0.29,0.61,1.48,1.6,1.47,1.56,1.24,1.18,1.37,1.35,0.73,0.29,0.22,0.21,0.21,0.17,0.16,0.12,0.122,800,高供高计,1000,东新营业班
2015/6/3,903474879,04435(1153),4221,主供主表,A相,0.17,0.18,0.17,0.17,0.17,0.15,0.38,1.27,1.16,1.07,1.05,0.87,1.01,0.92,0.94,0.64,0.37,0.2,0.19,0.16,0.14,0.14,0.14,0.104,800,高供高计,1000,东新营业班
2015/6/3,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2015/6/3,903474879,04435(1153),4221,主供主表,C相,0.14,0.14,0.14,0.13,0.14,0.13,0.35,1.26,1.2,1.04,1.06,0.84,1,0.92,0.95,0.67,0.37,0.17,0.16,0.13,0.12,0.11,0.12,0.083,800,高供高计,1000,东新营业班
2015/6/4,903474879,04435(1153),4221,主供主表,A相,0.13,0.13,0.11,0.13,0.13,0.12,0.67,0.96,0.94,0.95,1.01,1,0.86,0.92,0.94,0.39,0.29,0.19,0.18,0.14,0.13,0.13,0.12,0.111,800,高供高计,1000,东新营业班
2015/6/4,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2015/6/4,903474879,04435(1153),4221,主供主表,C相,0.11,0.11,0.09,0.1,0.1,0.11,0.62,0.98,0.99,1.01,1.06,1.03,0.92,0.93,0.92,0.41,0.28,0.19,0.16,0.14,0.13,0.13,0.11,0.103,800,高供高计,1000,东新营业班
2015/6/5,903474879,04435(1153),4221,主供主表,A相,0.13,0.11,0.12,0.11,0.11,0.13,0.3,0.97,0.62,0.82,0.84,0.93,0.9,0.97,0.98,0.34,0.25,0.2,0.18,0.2,0.12,0.13,0.1,0.097,800,高供高计,1000,东新营业班
2015/6/5,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2015/6/5,903474879,04435(1153),4221,主供主表,C相,0.11,0.1,0.1,0.1,0.1,0.11,0.26,0.98,0.67,0.89,0.91,0.94,0.97,0.98,0.99,0.37,0.26,0.2,0.17,0.18,0.12,0.1,0.08,0.085,800,高供高计,1000,东新营业班
2015/6/6,903474879,04435(1153),4221,主供主表,A相,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.16,0.22,0.24,0.23,0.22,0.23,0.22,0.17,0.16,0.28,0.19,0.17,0.17,0.16,0.15,0.16,0.15,800,高供高计,1000,东新营业班
2015/6/6,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2015/6/6,903474879,04435(1153),4221,主供主表,C相,0.09,0.09,0.09,0.09,0.09,0.1,0.1,0.14,0.22,0.25,0.23,0.23,0.23,0.22,0.17,0.16,0.26,0.16,0.15,0.16,0.14,0.13,0.13,0.127,800,高供高计,1000,东新营业班
2015/6/7,903474879,04435(1153),4221,主供主表,A相,0.15,0.17,0.17,0.19,0.15,0.15,0.31,0.52,0.87,0.76,0.67,0.53,0.16,0.18,0.15,0.18,0.26,0.17,0.15,0.13,0.12,0.12,,,800,高供高计,1000,东新营业班
2015/6/7,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,800,高供高计,1000,东新营业班
2015/6/7,903474879,04435(1153),4221,主供主表,C相,0.13,0.14,0.14,0.16,0.13,0.14,0.3,0.51,0.88,0.76,0.67,0.53,0.16,0.18,0.16,0.16,0.24,0.16,0.14,0.12,0.11,0.11,,,800,高供高计,1000,东新营业班
2015/6/8,903474879,04435(1153),4221,主供主表,A相,0.114,0.105,0.093,0.1,0.1,0.13,0.51,0.89,0.99,0.86,0.89,0.74,1,0.99,0.7,0.42,0.24,0.17,0.16,0.16,0.12,0.12,0.11,0.1,800,高供高计,1000,东新营业班
2015/6/8,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2015/6/8,903474879,04435(1153),4221,主供主表,C相,0.084,0.084,0.081,0.08,0.08,0.09,0.48,0.93,1.04,0.93,0.93,0.69,0.96,0.95,0.72,0.42,0.26,0.15,0.14,0.13,0.11,0.11,0.1,0.086,800,高供高计,1000,东新营业班
2015/6/9,903474879,04435(1153),4221,主供主表,A相,0.1,0.1,0.11,0.1,0.09,0.11,0.34,1.14,0.96,0.87,0.93,1.04,1.06,1.05,1.1,0.36,0.22,0.19,0.24,0.2,0.15,0.14,0.11,,800,高供高计,1000,东新营业班
2015/6/9,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/9,903474879,04435(1153),4221,主供主表,C相,0.08,0.07,0.08,0.07,0.07,0.09,0.25,1.1,0.98,0.93,0.94,1.05,1.08,1.02,1.08,0.36,0.25,0.19,0.21,0.16,0.12,0.1,0.1,,800,高供高计,1000,东新营业班
2015/6/10,903474879,04435(1153),4221,主供主表,A相,0.1,0.1,0.1,0.1,0.11,0.13,0.29,0.53,0.43,0.45,1.43,1.34,1.23,1.04,0.92,1.43,0.79,0.73,0.68,0.46,0.24,0.14,0.12,,800,高供高计,1000,东新营业班
2015/6/10,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/10,903474879,04435(1153),4221,主供主表,C相,0.09,0.09,0.09,0.09,0.09,0.11,0.26,0.48,0.41,0.46,1.47,1.39,1.24,1.09,0.95,1.48,0.81,0.69,0.68,0.42,0.2,0.12,0.09,,800,高供高计,1000,东新营业班
2015/6/11,903474879,04435(1153),4221,主供主表,A相,0.13,0.13,0.13,0.13,0.13,0.11,0.34,1.1,1.18,1.05,1.07,1.01,1.17,1.08,,,,,0.22,0.18,0.18,0.14,0.12,,800,高供高计,1000,东新营业班
2015/6/11,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/11,903474879,04435(1153),4221,主供主表,C相,0.11,0.1,0.1,0.11,0.1,0.11,0.3,1.12,1.22,1.11,1.12,1.07,1.24,1.14,,,,,0.19,0.15,0.14,0.12,0.09,,800,高供高计,1000,东新营业班
2015/6/12,903474879,04435(1153),4221,主供主表,A相,0.13,0.12,0.12,0.14,0.11,0.12,0.39,1.1,1.47,1.4,1.17,1.24,1.11,1.06,1.32,0.85,0.87,0.71,1.2,0.48,0.17,0.14,0.11,,800,高供高计,1000,东新营业班
2015/6/12,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/12,903474879,04435(1153),4221,主供主表,C相,0.12,0.09,0.1,0.12,0.09,0.11,0.33,1.17,1.53,1.46,1.21,1.28,1.18,1.1,1.36,0.96,0.94,0.78,1.2,0.47,0.14,0.12,0.09,,800,高供高计,1000,东新营业班
2015/6/13,903474879,04435(1153),4221,主供主表,A相,0.11,0.11,0.1,0.13,0.11,0.11,1.25,0.54,0.89,0.81,0.9,0.83,0.7,0.77,0.51,0.68,0.47,0.16,0.17,0.13,0.14,0.13,0.13,,800,高供高计,1000,东新营业班
2015/6/13,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/13,903474879,04435(1153),4221,主供主表,C相,0.09,0.09,0.08,0.11,0.1,0.09,1.23,0.52,0.93,0.84,0.93,0.84,0.73,0.81,0.53,0.7,0.49,0.14,0.14,0.11,0.12,0.11,0.11,,800,高供高计,1000,东新营业班
2015/6/14,903474879,04435(1153),4221,主供主表,A相,0.12,0.13,0.12,0.1,0.11,0.11,0.14,0.19,0.17,0.16,0.15,0.15,0.15,0.17,0.14,0.14,0.18,0.18,0.14,0.13,0.11,0.12,0.12,,800,高供高计,1000,东新营业班
2015/6/14,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/14,903474879,04435(1153),4221,主供主表,C相,0.1,0.11,0.1,0.09,0.09,0.09,0.12,0.16,0.14,0.15,0.13,0.14,0.14,0.15,0.12,0.12,0.16,0.16,0.12,0.12,0.09,0.09,0.09,,800,高供高计,1000,东新营业班
2015/6/15,903474879,04435(1153),4221,主供主表,A相,0.13,0.12,0.12,0.14,0.13,0.12,1.31,1.42,1.6,1.62,1.57,1.11,1.45,1.62,1.41,0.43,0.22,0.2,0.2,0.18,0.14,0.13,0.11,,800,高供高计,1000,东新营业班
2015/6/15,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/15,903474879,04435(1153),4221,主供主表,C相,0.1,0.09,0.09,0.11,0.1,0.1,1.27,1.38,1.65,1.67,1.62,1.15,1.51,1.71,1.51,0.55,0.26,0.17,0.16,0.14,0.1,0.11,0.09,,800,高供高计,1000,东新营业班
2015/6/16,903474879,04435(1153),4221,主供主表,A相,0.13,0.11,0.12,0.11,0.11,0.17,1.32,1.13,1.66,1.63,1.48,1.42,1.55,1.53,1.58,0.83,0.25,0.2,0.17,0.14,0.15,0.14,0.11,,800,高供高计,1000,东新营业班
2015/6/16,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/16,903474879,04435(1153),4221,主供主表,C相,0.11,0.09,0.09,0.08,0.09,0.13,1.24,1.13,1.71,1.67,1.51,1.42,1.56,1.5,1.54,0.8,0.26,0.17,0.17,0.12,0.12,0.1,0.08,,800,高供高计,1000,东新营业班
2015/6/17,903474879,04435(1153),4221,主供主表,A相,0.13,0.11,0.12,0.11,0.13,0.14,1.33,0.85,1.13,1.01,1.03,0.94,1.07,1.09,1.05,0.49,0.29,0.3,0.19,0.15,0.15,0.14,0.1,,800,高供高计,1000,东新营业班
2015/6/17,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/17,903474879,04435(1153),4221,主供主表,C相,0.11,0.08,0.1,0.09,0.1,0.11,1.4,0.9,1.22,1.09,1.08,1.02,1.15,1.14,1.1,0.49,0.33,0.28,0.17,0.14,0.11,0.12,0.09,,800,高供高计,1000,东新营业班
2015/6/18,903474879,04435(1153),4221,主供主表,A相,0.1,0.11,0.1,0.1,0.1,0.14,1.12,1.15,1.09,0.99,0.95,0.86,1.03,1.37,1.13,0.4,0.24,0.2,0.19,0.14,0.13,0.13,0.14,,800,高供高计,1000,东新营业班
2015/6/18,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/18,903474879,04435(1153),4221,主供主表,C相,0.08,0.09,0.09,0.09,0.08,0.11,1.09,1.11,1.06,1.07,1.06,0.92,1.07,1.43,1.2,0.46,0.29,0.2,0.19,0.15,0.11,0.11,0.12,,800,高供高计,1000,东新营业班
2015/6/19,903474879,04435(1153),4221,主供主表,A相,0.12,0.12,0.12,0.12,0.12,0.13,1.28,1.31,1.32,1.04,1.34,0.99,1.42,1.42,1.51,0.44,0.3,0.29,0.28,0.29,0.15,0.14,0.11,,800,高供高计,1000,东新营业班
2015/6/19,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/19,903474879,04435(1153),4221,主供主表,C相,0.1,0.11,0.11,0.1,0.09,0.13,1.25,1.3,1.36,1.08,1.45,1.08,1.48,1.46,1.59,0.49,0.34,0.28,0.27,0.27,0.13,0.11,0.09,,800,高供高计,1000,东新营业班
2015/6/20,903474879,04435(1153),4221,主供主表,A相,0.13,0.13,0.12,0.14,0.14,0.11,0.14,0.17,0.17,0.14,0.14,0.17,0.12,0.12,0.14,0.17,0.16,0.12,0.12,0.14,0.12,0.12,0.13,,800,高供高计,1000,东新营业班
2015/6/20,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/20,903474879,04435(1153),4221,主供主表,C相,0.11,0.12,0.12,0.11,0.12,0.09,0.12,0.15,0.15,0.13,0.12,0.16,0.11,0.11,0.14,0.15,0.13,0.11,0.1,0.13,0.11,0.11,0.11,,800,高供高计,1000,东新营业班
2015/6/21,903474879,04435(1153),4221,主供主表,A相,0.12,0.11,0.1,0.1,0.11,0.11,0.11,0.12,0.15,0.16,0.15,0.15,0.19,0.2,0.19,0.19,0.23,0.16,0.17,0.12,0.11,0.14,0.09,,800,高供高计,1000,东新营业班
2015/6/21,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/21,903474879,04435(1153),4221,主供主表,C相,0.1,0.09,0.1,0.09,0.1,0.1,0.1,0.11,0.13,0.15,0.13,0.14,0.15,0.15,0.14,0.14,0.17,0.14,0.16,0.11,0.11,0.11,0.09,,800,高供高计,1000,东新营业班
2015/6/22,903474879,04435(1153),4221,主供主表,A相,0.11,0.1,0.11,0.09,0.1,0.11,0.11,0.13,0.14,0.14,0.17,0.16,0.14,0.16,0.18,0.15,0.14,0.13,0.13,0.12,0.11,0.11,0.11,,800,高供高计,1000,东新营业班
2015/6/22,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/22,903474879,04435(1153),4221,主供主表,C相,0.12,0.09,0.1,0.08,0.08,0.1,0.09,0.13,0.15,0.13,0.18,0.17,0.15,0.16,0.2,0.15,0.14,0.12,0.12,0.1,0.1,0.09,0.09,,800,高供高计,1000,东新营业班
2015/6/23,903474879,04435(1153),4221,主供主表,A相,0.12,0.11,0.13,0.11,0.11,0.12,1.67,1.57,1.59,1.45,1.46,1.4,1.54,1.47,1.47,0.41,0.28,0.21,0.22,0.16,0.14,0.14,0.12,,800,高供高计,1000,东新营业班
2015/6/23,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/23,903474879,04435(1153),4221,主供主表,C相,0.09,0.09,0.11,0.09,0.1,0.09,1.61,1.58,1.6,1.5,1.49,1.41,1.54,1.53,1.5,0.43,0.3,0.2,0.2,0.13,0.11,0.12,0.09,,800,高供高计,1000,东新营业班
2015/6/24,903474879,04435(1153),4221,主供主表,A相,0.14,0.15,0.14,0.14,0.13,0.16,1.75,1.61,1.6,1.59,1.58,1.57,1.58,1.58,1.59,0.79,0.49,0.46,0.52,0.44,0.18,0.18,0.14,,800,高供高计,1000,东新营业班
2015/6/24,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/24,903474879,04435(1153),4221,主供主表,C相,0.11,0.12,0.11,0.11,0.1,0.11,1.77,1.67,1.66,1.67,1.66,1.61,1.63,1.64,1.66,0.83,0.49,0.43,0.43,0.39,0.15,0.17,0.12,,800,高供高计,1000,东新营业班
2015/6/25,903474879,04435(1153),4221,主供主表,A相,0.14,0.14,0.14,0.14,0.13,0.14,1.81,1.62,1.61,2.03,2.03,1.91,1.79,1.96,1.93,1,0.38,0.38,0.22,0.2,0.17,0.17,0.16,,800,高供高计,1000,东新营业班
2015/6/25,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/25,903474879,04435(1153),4221,主供主表,C相,0.12,0.13,0.13,0.12,0.12,0.13,1.74,1.67,1.7,2.14,2.14,1.99,1.8,1.98,1.98,1.04,0.42,0.39,0.19,0.19,0.13,0.13,0.14,,800,高供高计,1000,东新营业班
2015/6/26,903474879,04435(1153),4221,主供主表,A相,0.14,0.15,0.16,0.13,0.14,0.14,1.34,1.62,1.68,1.74,1.8,1.78,1.86,2.09,1.77,0.72,0.46,0.35,0.32,0.2,0.16,0.15,0.15,,800,高供高计,1000,东新营业班
2015/6/26,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/26,903474879,04435(1153),4221,主供主表,C相,0.11,0.12,0.14,0.11,0.11,0.12,1.34,1.61,1.68,1.78,1.81,1.75,1.85,2.05,1.8,0.71,0.46,0.31,0.29,0.19,0.16,0.15,0.16,,800,高供高计,1000,东新营业班
2015/6/27,903474879,04435(1153),4221,主供主表,A相,0.12,0.13,0.14,0.13,0.15,0.16,1.65,1.67,1.55,1.47,1.51,1.54,1.5,1.27,1.39,1.33,0.6,0.19,0.18,0.18,0.15,0.14,0.13,,800,高供高计,1000,东新营业班
2015/6/27,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/27,903474879,04435(1153),4221,主供主表,C相,0.1,0.12,0.13,0.12,0.14,0.13,1.58,1.62,1.53,1.43,1.46,1.5,1.43,1.23,1.33,1.32,0.57,0.18,0.16,0.16,0.14,0.12,0.11,,800,高供高计,1000,东新营业班
2015/6/28,903474879,04435(1153),4221,主供主表,A相,0.14,0.15,0.15,0.13,0.15,1.37,0.76,1.15,0.87,1.12,1.22,1.1,0.91,1.14,1.07,0.82,0.2,0.21,0.19,0.18,0.17,0.15,0.13,,800,高供高计,1000,东新营业班
2015/6/28,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/28,903474879,04435(1153),4221,主供主表,C相,0.12,0.12,0.13,0.11,0.12,1.36,0.76,1.14,0.87,1.18,1.26,1.19,1,1.2,1.12,0.89,0.18,0.19,0.18,0.17,0.16,0.15,0.13,,800,高供高计,1000,东新营业班
2015/6/29,903474879,04435(1153),4221,主供主表,A相,0.17,0.15,0.15,0.18,0.15,0.16,1.45,2.09,2.02,1.77,1.98,1.64,1.73,1.67,2.24,1.11,0.64,0.49,0.34,0.19,0.18,0.19,0.16,,800,高供高计,1000,东新营业班
2015/6/29,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/29,903474879,04435(1153),4221,主供主表,C相,0.15,0.13,0.12,0.16,0.14,0.18,1.42,2.09,2,1.78,2.04,1.64,1.77,1.73,2.24,1.13,0.63,0.43,0.3,0.18,0.16,0.17,0.15,,800,高供高计,1000,东新营业班
2015/6/30,903474879,04435(1153),4221,主供主表,A相,,0.17,0.15,0.17,0.14,0.24,1.93,1.62,1.65,1.62,1.5,1.41,1.47,1.43,1.43,0.75,0.35,0.23,0.2,0.18,0.14,0.15,0.13,,800,高供高计,1000,东新营业班
2015/6/30,903474879,04435(1153),4221,主供主表,B相,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/6/30,903474879,04435(1153),4221,主供主表,C相,,0.15,0.12,0.14,0.12,0.2,1.89,1.66,1.69,1.69,1.57,1.43,1.51,1.46,1.48,0.79,0.36,0.2,0.18,0.15,0.12,0.12,0.12,,800,高供高计,1000,东新营业班
2015/7/1,903474879,04435(1153),4221,主供主表,A相,0.13,0.16,0.13,0.13,0.13,0.18,1.83,1.74,1.73,1.73,1.75,1.81,1.89,1.73,1.81,1.12,0.33,0.2,0.21,0.19,0.17,0.15,0.14,,800,高供高计,1000,东新营业班
2015/7/1,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/7/1,903474879,04435(1153),4221,主供主表,C相,0.12,0.13,0.12,0.11,0.1,0.12,1.81,1.74,1.71,1.75,1.77,1.77,1.88,1.71,1.82,1.13,0.34,0.21,0.19,0.16,0.14,0.12,0.1,,800,高供高计,1000,东新营业班
2015/7/2,903474879,04435(1153),4221,主供主表,A相,0.14,0.17,0.15,0.14,0.14,0.16,1.82,1.82,2.24,2.1,2.1,1.79,1.78,1.79,1.77,0.98,0.78,,0.66,0.63,0.63,0.63,0.59,,800,高供高计,1000,东新营业班
2015/7/2,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/7/2,903474879,04435(1153),4221,主供主表,C相,0.13,0.14,0.14,0.12,0.12,0.14,1.79,1.84,2.25,2.15,2.14,1.75,1.72,1.81,1.78,1.03,0.84,,0.69,0.66,0.66,0.66,0.61,,800,高供高计,1000,东新营业班
2015/7/3,903474879,04435(1153),4221,主供主表,A相,0.61,0.61,0.58,0.69,0.7,0.71,2,1.87,,,2.17,1.94,1.78,1.84,1.88,1.84,1.14,0.38,0.3,0.26,0.22,0.17,0.13,0.13,800,高供高计,1000,东新营业班
2015/7/3,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2015/7/3,903474879,04435(1153),4221,主供主表,C相,0.62,0.62,0.6,0.66,0.67,0.67,1.97,1.86,,,2.19,1.97,1.77,1.84,1.9,1.88,1.17,0.41,0.29,0.24,0.19,0.17,0.11,0.11,800,高供高计,1000,东新营业班
2015/7/4,903474879,04435(1153),4221,主供主表,A相,0.16,0.12,0.13,0.15,0.12,0.13,0.13,0.2,0.96,1.14,1.07,0.96,1.06,1.01,0.72,0.55,0.45,0.27,0.16,0.16,0.18,0.11,0.12,0.16,800,高供高计,1000,东新营业班
2015/7/4,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2015/7/4,903474879,04435(1153),4221,主供主表,C相,0.13,0.09,0.11,0.13,0.11,0.11,0.1,0.19,0.94,1.11,1.05,0.95,1.02,0.97,0.67,0.5,0.42,0.26,0.13,0.14,0.18,0.1,0.11,0.12,800,高供高计,1000,东新营业班
2015/7/5,903474879,04435(1153),4221,主供主表,A相,0.13,0.17,0.13,0.13,0.12,0.16,0.11,0.23,0.13,0.17,,0.17,0.17,0.17,0.15,0.15,0.16,0.38,0.29,0.14,0.13,0.13,0.11,0.1,800,高供高计,1000,东新营业班
2015/7/5,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2015/7/5,903474879,04435(1153),4221,主供主表,C相,0.09,0.13,0.09,0.09,0.09,0.12,0.09,0.19,0.1,0.17,,0.15,0.14,0.16,0.14,0.15,0.15,0.34,0.27,0.12,0.11,0.12,0.09,0.09,800,高供高计,1000,东新营业班
2015/7/6,903474879,04435(1153),4221,主供主表,A相,0.09,0.1,0.09,0.09,0.11,0.11,0.14,1.8,1.64,1.33,1.53,1.51,1.11,1.06,1.13,1.16,0.38,0.24,0.25,0.14,0.12,0.1,0.11,0.11,800,高供高计,1000,东新营业班
2015/7/6,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2015/7/6,903474879,04435(1153),4221,主供主表,C相,0.09,0.08,0.08,0.08,0.09,0.09,0.11,1.78,1.66,1.4,1.54,1.58,1.13,1.13,1.17,1.21,0.4,0.28,0.23,0.12,0.1,0.09,0.08,0.09,800,高供高计,1000,东新营业班
2015/7/7,903474879,04435(1153),4221,主供主表,A相,0.09,0.1,0.09,0.08,0.1,0.09,0.14,1.17,1.3,1.29,1.24,1.35,1.21,1.27,1.27,1.35,0.4,0.27,0.19,0.14,0.13,0.11,0.1,0.11,800,高供高计,1000,东新营业班
2015/7/7,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
2015/7/7,903474879,04435(1153),4221,主供主表,C相,0.07,0.07,0.07,0.07,0.07,0.07,0.09,1.12,1.29,1.31,1.25,1.33,1.2,1.28,1.24,1.29,0.37,0.29,0.18,0.14,0.11,0.1,0.1,0.09,800,高供高计,1000,东新营业班
2015/7/8,903474879,04435(1153),4221,主供主表,A相,0.09,0.09,0.09,0.08,0.09,0.09,0.13,1.39,1.44,1.23,1.5,1.21,1.05,1.25,1.59,1.48,0.35,0.4,0.23,0.18,0.13,0.12,0.14,,800,高供高计,1000,东新营业班
2015/7/8,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,高供高计,1000,东新营业班
2015/7/8,903474879,04435(1153),4221,主供主表,C相,0.07,0.08,0.07,0.08,0.07,0.08,0.1,1.43,1.51,1.33,1.6,1.27,1.09,1.32,1.65,1.56,0.39,0.39,0.19,0.14,0.11,0.1,0.11,,800,高供高计,1000,东新营业班
2015/7/9,903474879,04435(1153),4221,主供主表,A相,0.12,0.13,0.12,0.14,0.11,0.1,0.17,1.22,1.24,1.23,1.19,1.26,1.15,1.15,1.1,1.31,0.38,0.32,0.25,0.22,0.21,0.15,0.13,0.12,800,高供高计,1000,东新营业班
2015/7/9,903474879,04435(1153),4221,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,1000,东新营业班
