数据日期,用户名称,运行容量,综合倍率,总(正向有功),尖(正向有功),峰(正向有功),平(正向有功),谷(正向有功),总(正向无功)
2016/3/31,武汉金运激光股份有限公司,500,60,36432.57,0,9268.98,16061.39,11102.2,12583.41
2016/4/1,武汉金运激光股份有限公司,500,600,9161.36,0,2388.62,4417.24,2355.5,6128.93
2016/4/1,武汉金运激光股份有限公司,500,60,36442.66,0,9270.85,16066.37,11105.44,12587.8
2016/4/2,武汉金运激光股份有限公司,500,600,9162.53,0,2388.92,4417.9,2355.71,6129.02
2016/4/2,武汉金运激光股份有限公司,500,60,36446.37,0,9271.83,16068.87,11105.67,12588.34
2016/4/3,武汉金运激光股份有限公司,500,600,9163.23,0,2389.08,4418.25,2355.9,6129.15
2016/4/3,武汉金运激光股份有限公司,500,60,36448.4,0,9272.2,16070.15,11106.05,12588.76
2016/4/4,武汉金运激光股份有限公司,500,600,9163.88,0,2389.27,4418.52,2356.09,6129.28
2016/4/4,武汉金运激光股份有限公司,500,60,36450.07,0,9272.79,16070.83,11106.45,12589.32
2016/4/5,武汉金运激光股份有限公司,500,600,9166.62,0,2390.14,4420.18,2356.3,6130.16
2016/4/5,武汉金运激光股份有限公司,500,60,36459.31,0,9276.08,16076.53,11106.7,12592.36
2016/4/6,武汉金运激光股份有限公司,500,600,9170.06,0,2391.05,4421.96,2357.05,6131.39
2016/4/6,武汉金运激光股份有限公司,500,60,36472.13,0,9279.26,16082.92,11109.95,12597.25
2016/4/7,武汉金运激光股份有限公司,500,600,9173.6,0,2392.05,4423.68,2357.87,6132.55
2016/4/7,武汉金运激光股份有限公司,500,60,36485.12,0,9282.86,16089.27,11112.99,12602.18
2016/4/8,武汉金运激光股份有限公司,500,600,9177.56,0,2393.09,4425.54,2358.93,6134.08
2016/4/8,武汉金运激光股份有限公司,500,60,36500.85,0,9286.95,16096.25,11117.65,12607.35
2016/4/9,武汉金运激光股份有限公司,500,600,9179.64,0,2393.53,4426.45,2359.66,6134.61
2016/4/9,武汉金运激光股份有限公司,500,60,36506.53,0,9287.75,16098.29,11120.49,12608.87
2016/4/10,武汉金运激光股份有限公司,500,600,9180.58,0,2393.78,4426.89,2359.91,6134.73
2016/4/10,武汉金运激光股份有限公司,500,60,36507.93,0,9288.12,16099.16,11120.65,12608.98
2016/4/11,武汉金运激光股份有限公司,500,600,9183.65,0,2394.77,4428.67,2360.21,6135.73
2016/4/11,武汉金运激光股份有限公司,500,60,36517.1,0,9291.51,16104.69,11120.9,12611.18
2016/4/12,武汉金运激光股份有限公司,500,600,9187.4,0,2395.73,4430.52,2361.15,6137.13
2016/4/12,武汉金运激光股份有限公司,500,60,36530.16,0,9294.81,16110.88,11124.47,12615.4
2016/4/13,武汉金运激光股份有限公司,500,600,9191.4,0,2396.78,4432.52,2362.1,6138.74
2016/4/13,武汉金运激光股份有限公司,500,60,36543.28,0,9298.04,16117.08,11128.16,12620.86
2016/4/14,武汉金运激光股份有限公司,500,600,9195.45,0,2397.85,4434.44,2363.16,6140.54
2016/4/14,武汉金运激光股份有限公司,500,60,36554.97,0,9301.22,16122.41,11131.34,12626.09
2016/4/15,武汉金运激光股份有限公司,500,600,9198.9,0,2398.68,4436.12,2364.1,6141.99
2016/4/15,武汉金运激光股份有限公司,500,60,36564.87,0,9303.61,16126.97,11134.29,12630.81
2016/4/16,武汉金运激光股份有限公司,500,600,9200.43,0,2398.98,4436.77,2364.68,6142.41
2016/4/16,武汉金运激光股份有限公司,500,60,36568.21,0,9304.11,16128.13,11135.97,12632.39
2016/4/17,武汉金运激光股份有限公司,500,600,9201.34,0,2399.23,4437.19,2364.92,6142.49
2016/4/17,武汉金运激光股份有限公司,500,60,36569.97,0,9304.59,16129.25,11136.13,12632.71
2016/4/18,武汉金运激光股份有限公司,500,600,9203.93,0,2400.03,4438.71,2365.19,6143.42
2016/4/18,武汉金运激光股份有限公司,500,60,36576.14,0,9306.73,16133.05,11136.36,12635.7
2016/4/19,武汉金运激光股份有限公司,500,600,9207.15,0,2400.94,4440.39,2365.82,6144.7
2016/4/19,武汉金运激光股份有限公司,500,60,36584.29,0,9308.83,16137.45,11138.01,12640.4
2016/4/20,武汉金运激光股份有限公司,500,600,9210.79,0,2401.9,4442.19,2366.7,6145.95
2016/4/20,武汉金运激光股份有限公司,500,60,36593.83,0,9311.14,16142.24,11140.45,12645.07
2016/4/21,武汉金运激光股份有限公司,500,600,9214.22,0,2402.78,4443.86,2367.58,6147.24
2016/4/21,武汉金运激光股份有限公司,500,60,36603.57,0,9313.7,16147,11142.87,12649.88
2016/4/22,武汉金运激光股份有限公司,500,600,9217.42,0,2403.58,4445.47,2368.37,6148.48
2016/4/22,武汉金运激光股份有限公司,500,60,36613.5,0,9316.21,16151.97,11145.32,12654.7
2016/4/23,武汉金运激光股份有限公司,500,600,9219.57,0,2404.06,4446.46,2369.05,6149.01
2016/4/23,武汉金运激光股份有限公司,500,60,36620.3,0,9317.54,16154.86,11147.9,12656.72
2016/4/24,武汉金运激光股份有限公司,500,600,9220.45,0,2404.29,4446.86,2369.3,6149.17
2016/4/24,武汉金运激光股份有限公司,500,60,36622.16,0,9318.06,16156.04,11148.06,12656.93
2016/4/25,武汉金运激光股份有限公司,500,600,9223.51,0,2405.25,4448.68,2369.58,6150.14
2016/4/25,武汉金运激光股份有限公司,500,60,36632.25,0,9321.62,16162.38,11148.25,12659.94
2016/4/26,武汉金运激光股份有限公司,500,600,9227.14,0,2406.17,4450.45,2370.52,6151.54
2016/4/26,武汉金运激光股份有限公司,500,60,36645.39,0,9324.81,16168.41,11152.17,12665.64
2016/4/27,武汉金运激光股份有限公司,500,600,9230.72,0,2407.16,4452.2,2371.36,6152.93
2016/4/27,武汉金运激光股份有限公司,500,60,36657.08,0,9328.08,16173.95,11155.05,12671.17
2016/4/28,武汉金运激光股份有限公司,500,600,9234.11,0,2407.98,4453.88,2372.25,6154.26
2016/4/28,武汉金运激光股份有限公司,500,60,36666.75,0,9330.11,16178.61,11158.03,12675.67
2016/4/29,武汉金运激光股份有限公司,500,600,9236.88,0,2408.56,4455.28,2373.04,6155.18
2016/4/29,武汉金运激光股份有限公司,500,60,36674.06,0,9331.64,16182.34,11160.08,12679.07
2016/4/30,武汉金运激光股份有限公司,500,600,9237.7,0,2408.77,4455.64,2373.29,6155.23
2016/4/30,武汉金运激光股份有限公司,500,60,36675.34,0,9331.99,16183.11,11160.24,12679.29
2016/5/1,武汉金运激光股份有限公司,500,600,9238.52,0,2408.99,4455.99,2373.54,6155.3
2016/5/1,武汉金运激光股份有限公司,500,60,36676.36,0,9332.27,16183.68,11160.41,12679.46
2016/5/2,武汉金运激光股份有限公司,500,600,9239.4,0,2409.23,4456.38,2373.79,6155.36
2016/5/2,武汉金运激光股份有限公司,500,60,36677.9,0,9332.7,16184.61,11160.59,12679.73
2016/5/3,武汉金运激光股份有限公司,500,600,9242.16,0,2410.04,4458.03,2374.09,6156.27
2016/5/3,武汉金运激光股份有限公司,500,60,36684.19,0,9334.66,16188.72,11160.81,12682.29
2016/5/4,武汉金运激光股份有限公司,500,600,9245.57,0,2410.93,4459.8,2374.84,6157.69
2016/5/4,武汉金运激光股份有限公司,500,60,36692.8,0,9336.78,16193.29,11162.73,12686.35
2016/5/5,武汉金运激光股份有限公司,500,600,9249.22,0,2411.88,4461.75,2375.59,6159.09
2016/5/5,武汉金运激光股份有限公司,500,60,36703.25,0,9339.38,16198.75,11165.12,12691.27
2016/5/6,武汉金运激光股份有限公司,500,600,9253.05,0,2412.85,4463.73,2376.47,6160.58
2016/5/6,武汉金运激光股份有限公司,500,60,36712.55,0,9341.8,16203.41,11167.34,12695.72
2016/5/7,武汉金运激光股份有限公司,500,600,9255.35,0,2413.38,4464.82,2377.15,6161.08
2016/5/7,武汉金运激光股份有限公司,500,60,36718.44,0,9343.05,16206.19,11169.2,12697.63
2016/5/8,武汉金运激光股份有限公司,500,600,9256.49,0,2413.67,4465.35,2377.47,6161.21
2016/5/8,武汉金运激光股份有限公司,500,60,36720.28,0,9343.55,16207.35,11169.38,12697.83
2016/5/9,武汉金运激光股份有限公司,500,600,9259.42,0,2414.57,4467.04,2377.81,6162.14
2016/5/9,武汉金运激光股份有限公司,500,60,36727.65,0,9346,16212.02,11169.63,12701.18
2016/5/10,武汉金运激光股份有限公司,500,600,9262.87,0,2415.48,4468.79,2378.6,6163.47
2016/5/10,武汉金运激光股份有限公司,500,60,36737.31,0,9348.49,16217.12,11171.7,12706.49
2016/5/11,武汉金运激光股份有限公司,500,600,9266.39,0,2416.43,4470.61,2379.35,6164.86
2016/5/11,武汉金运激光股份有限公司,500,60,36747.08,0,9350.88,16222.26,11173.94,12711.62
2016/5/12,武汉金运激光股份有限公司,500,600,9270.23,0,2417.43,4472.57,2380.23,6166.28
2016/5/12,武汉金运激光股份有限公司,500,60,36758.16,0,9353.99,16228.11,11176.06,12716.31
2016/5/13,武汉金运激光股份有限公司,500,600,9273.66,0,2418.29,4474.25,2381.12,6167.57
2016/5/13,武汉金运激光股份有限公司,500,60,36769.21,0,9356.51,16233.29,11179.41,12720.45
2016/5/14,武汉金运激光股份有限公司,500,600,9275.42,0,2418.66,4474.95,2381.81,6168.07
2016/5/14,武汉金运激光股份有限公司,500,60,36772.8,0,9357.05,16234.31,11181.44,12722.08
2016/5/15,武汉金运激光股份有限公司,500,600,9276.53,0,2418.94,4475.45,2382.14,6168.2
2016/5/15,武汉金运激光股份有限公司,500,60,36774.47,0,9357.56,16235.32,11181.59,12722.33
2016/5/16,武汉金运激光股份有限公司,500,600,9279.51,0,2419.84,4477.2,2382.47,6169.33
2016/5/16,武汉金运激光股份有限公司,500,60,36782.06,0,9360.2,16240.04,11181.82,12725.35
2016/5/17,武汉金运激光股份有限公司,500,600,9283.21,0,2420.82,4479.03,2383.36,6170.84
2016/5/17,武汉金运激光股份有限公司,500,60,36793.81,0,9363.23,16245.76,11184.82,12729.94
2016/5/18,武汉金运激光股份有限公司,500,600,9286.93,0,2421.78,4480.89,2384.26,6172.25
2016/5/18,武汉金运激光股份有限公司,500,60,36805.87,0,9366.2,16251.53,11188.14,12735.31
2016/5/19,武汉金运激光股份有限公司,500,600,9290.62,0,2422.75,4482.71,2385.16,6173.9
2016/5/19,武汉金运激光股份有限公司,500,60,36817.61,0,9369.39,16257.08,11191.14,12741.51
2016/5/20,武汉金运激光股份有限公司,500,600,9294.07,0,2423.64,4484.41,2386.02,6175.35
2016/5/20,武汉金运激光股份有限公司,500,60,36829.41,0,9372.3,16262.6,11194.51,12747.03
2016/5/21,武汉金运激光股份有限公司,500,600,9297.52,0,2424.53,4486.14,2386.85,6176.73
2016/5/21,武汉金运激光股份有限公司,500,60,36841.94,0,9375.69,16268.87,11197.38,12752.53
2016/5/22,武汉金运激光股份有限公司,500,600,9299.04,0,2424.79,4486.58,2387.67,6177.24
2016/5/22,武汉金运激光股份有限公司,500,60,36847.62,0,9376.27,16269.94,11201.41,12754.38
2016/5/23,武汉金运激光股份有限公司,500,600,9302.08,0,2425.74,4488.38,2387.96,6178.25
2016/5/23,武汉金运激光股份有限公司,500,60,36856.92,0,9379.5,16275.8,11201.62,12758.4
2016/5/24,武汉金运激光股份有限公司,500,600,9305.91,0,2426.74,4490.36,2388.81,6179.84
2016/5/24,武汉金运激光股份有限公司,500,60,36869.58,0,9382.81,16282.37,11204.4,12765.18
2016/5/25,武汉金运激光股份有限公司,500,600,9310.39,0,2427.93,4492.71,2389.75,6181.43
2016/5/25,武汉金运激光股份有限公司,500,60,36885.74,0,9387.07,16291.07,11207.6,12772.22
2016/5/26,武汉金运激光股份有限公司,500,600,9314.64,0,2428.98,4494.79,2390.87,6182.86
2016/5/26,武汉金运激光股份有限公司,500,60,36900.34,0,9390.72,16297.99,11211.63,12778.38
2016/5/27,武汉金运激光股份有限公司,500,600,9318.72,0,2430.02,4496.83,2391.87,6184.24
2016/5/27,武汉金运激光股份有限公司,500,60,36916.12,0,9395.06,16306.02,11215.04,12784.01
2016/5/28,武汉金运激光股份有限公司,500,600,9320.45,0,2430.37,4497.52,2392.56,6184.7
2016/5/28,武汉金运激光股份有限公司,500,60,36919.92,0,9395.55,16307.24,11217.13,12785.32
2016/5/29,武汉金运激光股份有限公司,500,600,9321.48,0,2430.63,4497.99,2392.86,6184.8
2016/5/29,武汉金运激光股份有限公司,500,60,36921.72,0,9396.14,16308.28,11217.3,12785.66
2016/5/30,武汉金运激光股份有限公司,500,600,9325.01,0,2431.74,4500.08,2393.19,6185.8
2016/5/30,武汉金运激光股份有限公司,500,60,36934.22,0,9400.67,16315.87,11217.68,12788.29
2016/5/31,武汉金运激光股份有限公司,500,600,9329.91,0,2433,4502.58,2394.33,6187.5
2016/5/31,武汉金运激光股份有限公司,500,60,36953.08,0,9405.69,16324.49,11222.9,12793.24
2016/6/1,武汉金运激光股份有限公司,500,600,9334.79,0,2434.27,4504.99,2395.53,6189.36
2016/6/1,武汉金运激光股份有限公司,500,60,36971.4,0,9410.23,16332.92,11228.25,12799.35
2016/6/2,武汉金运激光股份有限公司,500,600,9339.39,0,2435.41,4507.15,2396.83,6191.23
2016/6/2,武汉金运激光股份有限公司,500,60,36987.88,0,9414.23,16340.49,11233.16,12805.44
2016/6/3,武汉金运激光股份有限公司,500,600,9343.31,0,2436.32,4508.96,2398.03,6192.79
2016/6/3,武汉金运激光股份有限公司,500,60,37001.24,0,9417.3,16346.37,11237.57,12810.65
2016/6/4,武汉金运激光股份有限公司,500,600,9345.38,0,2436.72,4509.92,2398.74,6193.3
2016/6/4,武汉金运激光股份有限公司,500,60,37007.09,0,9418.25,16348.85,11239.99,12812.51
2016/6/5,武汉金运激光股份有限公司,500,600,9346.37,0,2437,4510.36,2399.01,6193.38
2016/6/5,武汉金运激光股份有限公司,500,60,37008.88,0,9418.88,16349.85,11240.15,12812.87
2016/6/6,武汉金运激光股份有限公司,500,600,9349.67,0,2438.06,4512.32,2399.29,6194.57
2016/6/6,武汉金运激光股份有限公司,500,60,37019.59,0,9422.6,16356.6,11240.39,12817.37
2016/6/7,武汉金运激光股份有限公司,500,600,9353.63,0,2439.08,4514.31,2400.24,6196.3
2016/6/7,武汉金运激光股份有限公司,500,60,37032.91,0,9426.22,16363.06,11243.63,12823.5
2016/6/8,武汉金运激光股份有限公司,500,600,9356.81,0,2439.7,4515.94,2401.17,6197.42
2016/6/8,武汉金运激光股份有限公司,500,60,37042.17,0,9427.75,16367.49,11246.93,12827.2
2016/6/9,武汉金运激光股份有限公司,500,600,9357.6,0,2439.89,4516.3,2401.41,6197.51
2016/6/9,武汉金运激光股份有限公司,500,60,37043.43,0,9428.03,16368.29,11247.11,12827.41
2016/6/10,武汉金运激光股份有限公司,500,600,9358.49,0,2440.13,4516.7,2401.66,6197.59
2016/6/10,武汉金运激光股份有限公司,500,60,37045.48,0,9428.66,16369.52,11247.3,12827.65
2016/6/11,武汉金运激光股份有限公司,500,600,9359.36,0,2440.35,4517.09,2401.92,6197.69
2016/6/11,武汉金运激光股份有限公司,500,60,37047.05,0,9429.1,16370.52,11247.43,12827.97
2016/6/12,武汉金运激光股份有限公司,500,600,9363.15,0,2441.49,4519.44,2402.22,6199.21
2016/6/12,武汉金运激光股份有限公司,500,60,37056.94,0,9432.25,16376.98,11247.71,12832.13
2016/6/13,武汉金运激光股份有限公司,500,600,9368,0,2442.71,4522.03,2403.26,6201.32
2016/6/13,武汉金运激光股份有限公司,500,60,37069.84,0,9435.37,16383.34,11251.13,12837.53
2016/6/14,武汉金运激光股份有限公司,500,600,9373.51,0,2444.19,4525.05,2404.27,6203.68
2016/6/14,武汉金运激光股份有限公司,500,60,37083.98,0,9439.09,16390.59,11254.3,12842.95
2016/6/15,武汉金运激光股份有限公司,500,600,9378.21,0,2445.29,4527.3,2405.62,6205.72
2016/6/15,武汉金运激光股份有限公司,500,60,37096.86,0,9442.08,16396.9,11257.88,12847.67
2016/6/16,武汉金运激光股份有限公司,500,600,9383.11,0,2446.57,4529.9,2406.64,6207.71
2016/6/16,武汉金运激光股份有限公司,500,60,37111.9,0,9446.15,16404.57,11261.18,12853.09
2016/6/17,武汉金运激光股份有限公司,500,600,9388.14,0,2447.78,4532.63,2407.73,6209.81
2016/6/17,武汉金运激光股份有限公司,500,60,37126.46,0,9449.48,16412.03,11264.95,12858.5
2016/6/18,武汉金运激光股份有限公司,500,600,9390.66,0,2448.25,4533.74,2408.67,6210.56
2016/6/18,武汉金运激光股份有限公司,500,60,37132.83,0,9450.19,16414.42,11268.22,12860.21
2016/6/19,武汉金运激光股份有限公司,500,600,9391.84,0,2448.56,4534.3,2408.98,6210.7
2016/6/19,武汉金运激光股份有限公司,500,60,37135.05,0,9450.7,16415.82,11268.53,12860.59
2016/6/20,武汉金运激光股份有限公司,500,600,9396.13,0,2449.91,4536.89,2409.33,6212.38
2016/6/20,武汉金运激光股份有限公司,500,60,37146.63,0,9454.77,16423,11268.86,12863.81
2016/6/21,武汉金运激光股份有限公司,500,600,9402.02,0,2451.35,4540,2410.67,6214.84
2016/6/21,武汉金运激光股份有限公司,500,60,37163.68,0,9458.74,16431.68,11273.26,12869.33
2016/6/22,武汉金运激光股份有限公司,500,600,9408.06,0,2452.91,4543.32,2411.83,6217.12
2016/6/22,武汉金运激光股份有限公司,500,60,37181.3,0,9462.91,16440.95,11277.44,12874.95
2016/6/23,武汉金运激光股份有限公司,500,600,9414.71,0,2454.66,4546.97,2413.08,6219.54
2016/6/23,武汉金运激光股份有限公司,500,60,37199.81,0,9467.77,16450.84,11281.2,12880.27
2016/6/24,武汉金运激光股份有限公司,500,600,9418.59,0,2455.45,4548.78,2414.36,6220.93
2016/6/24,武汉金运激光股份有限公司,500,60,37211.19,0,9469.6,16455.89,11285.7,12884.36
2016/6/25,武汉金运激光股份有限公司,500,600,9420.05,0,2455.82,4549.51,2414.72,6221.12
2016/6/25,武汉金运激光股份有限公司,500,60,37213.4,0,9470.22,16457.28,11285.9,12884.75
2016/6/26,武汉金运激光股份有限公司,500,600,9421.09,0,2456.09,4549.98,2415.02,6221.26
2016/6/26,武汉金运激光股份有限公司,500,60,37214.98,0,9470.71,16458.2,11286.07,12884.96
2016/6/27,武汉金运激光股份有限公司,500,600,9424.37,0,2457.11,4551.91,2415.35,6222.49
2016/6/27,武汉金运激光股份有限公司,500,60,37223.72,0,9473.71,16463.71,11286.3,12887.75
2016/6/28,武汉金运激光股份有限公司,500,600,9428.32,0,2458.09,4553.9,2416.33,6224.06
2016/6/28,武汉金运激光股份有限公司,500,60,37236.89,0,9476.86,16469.94,11290.09,12893.19
2016/6/29,武汉金运激光股份有限公司,500,600,9432.57,0,2459.13,4556.16,2417.28,6225.86
2016/6/29,武汉金运激光股份有限公司,500,60,37248.72,0,9479.73,16475.85,11293.14,12898.83
2016/6/30,武汉金运激光股份有限公司,500,600,9437.44,0,2460.32,4558.79,2418.33,6227.9
2016/6/30,武汉金运激光股份有限公司,500,60,37261.38,0,9482.94,16482.11,11296.33,12904.24
2016/7/1,武汉金运激光股份有限公司,500,600,9441.71,0,2461.42,4561,2419.29,6229.65
2016/7/1,武汉金运激光股份有限公司,500,60,37273.8,0,9486.07,16488.45,11299.28,12909.58
2016/7/2,武汉金运激光股份有限公司,500,600,9444.05,0,2461.93,4562.08,2420.04,6230.21
2016/7/2,武汉金运激光股份有限公司,500,60,37278.16,0,9486.86,16490.22,11301.08,12911.53
2016/7/3,武汉金运激光股份有限公司,500,600,9445.26,0,2462.25,4562.64,2420.37,6230.41
2016/7/3,武汉金运激光股份有限公司,500,60,37280.27,0,9487.51,16491.52,11301.24,12912.1
2016/7/4,武汉金运激光股份有限公司,500,600,9448.88,0,2463.38,4564.76,2420.74,6231.64
2016/7/4,武汉金运激光股份有限公司,500,60,37289.34,0,9490.62,16497.19,11301.53,12915.18
2016/7/5,武汉金运激光股份有限公司,500,600,9453.04,0,2464.43,4566.78,2421.83,6233.31
2016/7/5,武汉金运激光股份有限公司,500,60,37302.52,0,9493.94,16503.29,11305.29,12920.76
2016/7/6,武汉金运激光股份有限公司,500,600,9456.35,0,2465.31,4568.32,2422.72,6234.68
2016/7/6,武汉金运激光股份有限公司,500,60,37312.47,0,9496.63,16507.56,11308.28,12924.75
2016/7/7,武汉金运激光股份有限公司,500,600,9460.95,0,2466.45,4570.75,2423.75,6236.23
2016/7/7,武汉金运激光股份有限公司,500,60,37326.95,0,9500.17,16515.11,11311.67,12929.4
2016/7/8,武汉金运激光股份有限公司,500,600,9466.38,0,2467.82,4573.71,2424.85,6238.38
2016/7/8,武汉金运激光股份有限公司,500,60,37342.89,0,9504.15,16523.4,11315.34,12934.96
2016/7/9,武汉金运激光股份有限公司,500,600,9469.16,0,2468.4,4574.95,2425.81,6239.29
2016/7/9,武汉金运激光股份有限公司,500,60,37350.88,0,9505.67,16527.05,11318.16,12937.66
2016/7/10,武汉金运激光股份有限公司,500,600,9470.72,0,2468.8,4575.68,2426.24,6239.51
2016/7/10,武汉金运激光股份有限公司,500,60,37354.38,0,9506.6,16529.27,11318.51,12937.96
2016/7/11,武汉金运激光股份有限公司,500,600,9475.98,0,2470.27,4579,2426.71,6241.57
2016/7/11,武汉金运激光股份有限公司,500,60,37365.12,0,9510.02,16536.18,11318.92,12942.24
2016/7/12,武汉金运激光股份有限公司,500,600,9482.45,0,2472.04,4582.58,2427.83,6244.48
2016/7/12,武汉金运激光股份有限公司,500,60,37379.18,0,9513.9,16543.96,11321.32,12948.55
2016/7/13,武汉金运激光股份有限公司,500,600,9488.9,0,2473.54,4586.05,2429.31,6247.59
2016/7/13,武汉金运激光股份有限公司,500,60,37394.2,0,9517.73,16552.17,11324.3,12955.65
2016/7/14,武汉金运激光股份有限公司,500,600,9495.05,0,2475.13,4589.5,2430.42,6250.56
2016/7/14,武汉金运激光股份有限公司,500,60,37408.72,0,9521.32,16560.19,11327.21,12962.6
2016/7/15,武汉金运激光股份有限公司,500,600,9499.91,0,2476.32,4591.9,2431.69,6253.29
2016/7/15,武汉金运激光股份有限公司,500,60,37420.12,0,9524.32,16566.09,11329.71,12968.74
2016/7/16,武汉金运激光股份有限公司,500,600,9502.39,0,2476.82,4592.96,2432.61,6254.18
2016/7/16,武汉金运激光股份有限公司,500,60,37425.98,0,9525.46,16568.61,11331.91,12970.52
2016/7/17,武汉金运激光股份有限公司,500,600,9503.72,0,2477.18,4593.57,2432.97,6254.4
2016/7/17,武汉金运激光股份有限公司,500,60,37428.24,0,9526.08,16569.89,11332.27,12970.96
2016/7/18,武汉金运激光股份有限公司,500,600,9509.06,0,2478.71,4596.91,2433.44,6256.5
2016/7/18,武汉金运激光股份有限公司,500,60,37439.67,0,9529.74,16577.35,11332.58,12975.76
2016/7/19,武汉金运激光股份有限公司,500,600,9514.34,0,2480,4599.85,2434.49,6259.04
2016/7/19,武汉金运激光股份有限公司,500,60,37453.05,0,9532.87,16584.8,11335.38,12983.5
2016/7/20,武汉金运激光股份有限公司,500,600,9519.68,0,2481.4,4602.71,2435.57,6261.44
2016/7/20,武汉金运激光股份有限公司,500,60,37467.07,0,9536.64,16592.08,11338.35,12990.52
2016/7/21,武汉金运激光股份有限公司,500,600,9526.43,0,2483.2,4606.56,2436.67,6264.19
2016/7/21,武汉金运激光股份有限公司,500,60,37485.73,0,9541.58,16602.84,11341.31,12997.21
2016/7/22,武汉金运激光股份有限公司,500,600,9533.06,0,2484.64,4610.22,2438.2,6266.96
2016/7/22,武汉金运激光股份有限公司,500,60,37502.27,0,9544.59,16611.94,11345.74,13002.71
2016/7/23,武汉金运激光股份有限公司,500,600,9536.03,0,2485.25,4611.46,2439.32,6268.16
2016/7/23,武汉金运激光股份有限公司,500,60,37507.41,0,9545.78,16614.49,11347.14,13004.67
2016/7/24,武汉金运激光股份有限公司,500,600,9537.9,0,2485.74,4612.35,2439.81,6268.49
2016/7/24,武汉金运激光股份有限公司,500,60,37510.87,0,9546.84,16616.47,11347.56,13005.11
2016/7/25,武汉金运激光股份有限公司,500,600,9545.14,0,2487.91,4616.88,2440.35,6271.02
2016/7/25,武汉金运激光股份有限公司,500,60,37527.64,0,9552.34,16627.16,11348.14,13009.68
2016/7/26,武汉金运激光股份有限公司,500,600,9553.46,0,2489.94,4621.35,2442.17,6274.32
2016/7/26,武汉金运激光股份有限公司,500,60,37546.81,0,9556.6,16636.91,11353.3,13015.24
2016/7/27,武汉金运激光股份有限公司,500,600,9561.69,0,2492.06,4625.8,2443.83,6277.74
2016/7/27,武汉金运激光股份有限公司,500,60,37566.36,0,9561.4,16647.07,11357.89,13021.4
2016/7/28,武汉金运激光股份有限公司,500,600,9569.67,0,2494.08,4630,2445.59,6281.11
2016/7/28,武汉金运激光股份有限公司,500,60,37585.38,0,9565.98,16656.92,11362.48,13026.84
2016/7/29,武汉金运激光股份有限公司,500,600,9577.21,0,2495.91,4634.05,2447.25,6284.29
2016/7/29,武汉金运激光股份有限公司,500,60,37603.02,0,9570.26,16666.17,11366.59,13031.73
2016/7/30,武汉金运激光股份有限公司,500,600,9580.48,0,2496.53,4635.4,2448.55,6285.38
2016/7/30,武汉金运激光股份有限公司,500,60,37610.21,0,9571.32,16668.77,11370.12,13033.56
2016/7/31,武汉金运激光股份有限公司,500,600,9582.21,0,2496.96,4636.21,2449.04,6285.68
2016/7/31,武汉金运激光股份有限公司,500,60,37613.48,0,9572.11,16670.67,11370.7,13034.53
2016/8/1,武汉金运激光股份有限公司,500,600,9588.84,0,2498.88,4640.36,2449.6,6288.09
2016/8/1,武汉金运激光股份有限公司,500,60,37625.19,0,9575.56,16678.24,11371.39,13038.41
2016/8/2,武汉金运激光股份有限公司,500,600,9596.25,0,2500.71,4644.39,2451.15,6291.61
2016/8/2,武汉金运激光股份有限公司,500,60,37639.57,0,9579.01,16686.02,11374.54,13044.7
2016/8/3,武汉金运激光股份有限公司,500,600,9602.94,0,2502.39,4647.99,2452.56,6294.8
2016/8/3,武汉金运激光股份有限公司,500,60,37652.41,0,9582.14,16692.93,11377.34,13049.9
2016/8/4,武汉金运激光股份有限公司,500,600,9608.89,0,2503.86,4651.05,2453.98,6297.75
2016/8/4,武汉金运激光股份有限公司,500,60,37664.2,0,9585.2,16699.25,11379.75,13054.2
2016/8/5,武汉金运激光股份有限公司,500,600,9614.65,0,2505.25,4654.05,2455.35,6300.47
2016/8/5,武汉金运激光股份有限公司,500,60,37675.46,0,9587.45,16705.19,11382.82,13058.92
2016/8/6,武汉金运激光股份有限公司,500,600,9618.49,0,2506.08,4656.14,2456.27,6301.68
2016/8/6,武汉金运激光股份有限公司,500,60,37681.51,0,9588.74,16709.06,11383.71,13061.01
2016/8/7,武汉金运激光股份有限公司,500,600,9620.24,0,2506.51,4657.02,2456.71,6302.09
2016/8/7,武汉金运激光股份有限公司,500,60,37684.79,0,9589.48,16711.27,11384.04,13062.53
2016/8/8,武汉金运激光股份有限公司,500,600,9625.54,0,2508.09,4660.27,2457.18,6304.09
2016/8/8,武汉金运激光股份有限公司,500,60,37696.98,0,9593.53,16718.96,11384.49,13066.19
2016/8/9,武汉金运激光股份有限公司,500,600,9631.55,0,2509.56,4663.39,2458.6,6306.62
2016/8/9,武汉金运激光股份有限公司,500,60,37710.82,0,9596.25,16725.68,11388.89,13071.26
2016/8/10,武汉金运激光股份有限公司,500,600,9637.57,0,2511.08,4666.74,2459.75,6309.17
2016/8/10,武汉金运激光股份有限公司,500,60,37723.43,0,9599.43,16733.19,11390.81,13077.04
2016/8/11,武汉金运激光股份有限公司,500,600,9643.99,0,2512.72,4670.35,2460.92,6311.86
2016/8/11,武汉金运激光股份有限公司,500,60,37737.63,0,9603.26,16741.25,11393.12,13083.12
2016/8/12,武汉金运激光股份有限公司,500,600,9650.61,0,2514.42,4674.08,2462.11,6314.43
