数据日期,用户名称,运行容量,电能表号,综合倍率,当日最大需量,发生时间,表位数
2015-01-23,武汉金运激光股份有限公司,500,001086,60,2.3228,4:50,5.2
2015-01-24,武汉金运激光股份有限公司,500,001086,60,2.3228,4:50,5.2
2015-01-25,武汉金运激光股份有限公司,500,001086,60,0.2757,12:05,5.2
2015-01-26,武汉金运激光股份有限公司,500,001086,60,1.6413,12:18,5.2
2015-01-27,武汉金运激光股份有限公司,500,001086,60,1.6639,2:45,5.2
2015-01-28,武汉金运激光股份有限公司,500,001086,60,1.8817,2:19,5.2
2015-01-29,武汉金运激光股份有限公司,500,001086,60,1.8936,12:12,5.2
2015-01-30,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-01-31,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-01,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-02,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-03,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-04,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-05,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-06,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-07,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-08,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-09,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-10,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-11,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-12,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-13,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-14,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-15,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-16,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-17,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-18,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-19,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-20,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-21,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-22,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-23,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-24,武汉金运激光股份有限公司,500,001086,60,2.0299,12:07,5.2
2015-02-25,武汉金运激光股份有限公司,500,001086,60,0.0051,12:05,5.2
2015-02-26,武汉金运激光股份有限公司,500,001086,60,0.6421,8:39,5.2
2015-02-27,武汉金运激光股份有限公司,500,001086,60,0.7305,12:17,5.2
2015-02-28,武汉金运激光股份有限公司,500,001086,60,0.8379,11:55,5.2
2015-03-01,武汉金运激光股份有限公司,500,001086,60,0.8379,11:55,5.2
2015-03-02,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-03,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-04,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-05,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-06,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-07,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-08,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-09,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-10,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-11,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-12,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-13,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-14,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-15,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-16,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-17,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-18,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-19,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-20,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-21,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-22,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-23,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-24,武汉金运激光股份有限公司,500,001086,60,1.4402,12:01,5.2
2015-03-25,武汉金运激光股份有限公司,500,001086,60,0.0693,12:05,5.2
2015-03-26,武汉金运激光股份有限公司,500,001086,60,0.8953,12:16,5.2
2015-03-27,武汉金运激光股份有限公司,500,001086,60,0.8953,12:16,5.2
2015-03-28,武汉金运激光股份有限公司,500,001086,60,0.8953,12:16,5.2
2015-03-29,武汉金运激光股份有限公司,500,001086,60,0.8953,12:16,5.2
2015-03-30,武汉金运激光股份有限公司,500,001086,60,0.8953,12:16,5.2
2015-03-31,武汉金运激光股份有限公司,500,001086,60,0.8953,12:16,5.2
2015-04-01,武汉金运激光股份有限公司,500,001086,60,1.0228,1:18,5.2
2015-04-02,武汉金运激光股份有限公司,500,001086,60,1.0228,1:18,5.2
2015-04-03,武汉金运激光股份有限公司,500,001086,60,1.0547,11:58,5.2
2015-04-04,武汉金运激光股份有限公司,500,001086,60,1.0547,11:58,5.2
2015-04-05,武汉金运激光股份有限公司,500,001086,60,1.0547,11:58,5.2
2015-04-06,武汉金运激光股份有限公司,500,001086,60,1.0547,11:58,5.2
2015-04-07,武汉金运激光股份有限公司,500,001086,60,1.0547,11:58,5.2
2015-04-08,武汉金运激光股份有限公司,500,001086,60,1.0676,1:23,5.2
2015-04-09,武汉金运激光股份有限公司,500,001086,60,1.1044,3:52,5.2
2015-04-10,武汉金运激光股份有限公司,500,001086,60,1.1044,3:52,5.2
2015-04-11,武汉金运激光股份有限公司,500,001086,60,1.1044,3:52,5.2
2015-04-12,武汉金运激光股份有限公司,500,001086,60,1.1044,3:52,5.2
2015-04-13,武汉金运激光股份有限公司,500,001086,60,1.1044,3:52,5.2
2015-04-14,武汉金运激光股份有限公司,500,001086,60,1.1044,3:52,5.2
2015-04-15,武汉金运激光股份有限公司,500,001086,60,1.1044,3:52,5.2
2015-04-16,武汉金运激光股份有限公司,500,001086,60,1.1044,3:52,5.2
2015-04-17,武汉金运激光股份有限公司,500,001086,60,1.1044,3:52,5.2
2015-04-18,武汉金运激光股份有限公司,500,001086,60,1.1044,3:52,5.2
2015-04-19,武汉金运激光股份有限公司,500,001086,60,1.1044,3:52,5.2
2015-04-20,武汉金运激光股份有限公司,500,001086,60,1.1044,3:52,5.2
2015-04-21,武汉金运激光股份有限公司,500,001086,60,1.2788,12:40,5.2
2015-04-22,武汉金运激光股份有限公司,500,001086,60,1.2788,12:40,5.2
2015-04-23,武汉金运激光股份有限公司,500,001086,60,1.2788,12:40,5.2
2015-04-24,武汉金运激光股份有限公司,500,001086,60,1.2788,12:40,5.2
2015-04-25,武汉金运激光股份有限公司,500,001086,60,0.0032,12:02,5.2
2015-04-26,武汉金运激光股份有限公司,500,001086,60,0.2304,12:26,5.2
2015-04-27,武汉金运激光股份有限公司,500,001086,60,0.9063,12:16,5.2
2015-04-28,武汉金运激光股份有限公司,500,001086,60,0.9063,12:16,5.2
2015-04-29,武汉金运激光股份有限公司,500,001086,60,0.9063,12:16,5.2
2015-04-30,武汉金运激光股份有限公司,500,001086,60,0.9063,12:16,5.2
2015-05-01,武汉金运激光股份有限公司,500,001086,60,0.9063,12:16,5.2
2015-05-02,武汉金运激光股份有限公司,500,001086,60,0.9063,12:16,5.2
2015-05-03,武汉金运激光股份有限公司,500,001086,60,0.9063,12:16,5.2
2015-05-04,武汉金运激光股份有限公司,500,001086,60,0.9063,12:16,5.2
2015-05-05,武汉金运激光股份有限公司,500,001086,60,0.9063,12:16,5.2
2015-05-06,武汉金运激光股份有限公司,500,001086,60,0.9063,12:16,5.2
2015-05-07,武汉金运激光股份有限公司,500,001086,60,0.9063,12:16,5.2
2015-05-08,武汉金运激光股份有限公司,500,001086,60,0.9063,12:16,5.2
2015-05-09,武汉金运激光股份有限公司,500,001086,60,0.9063,12:16,5.2
2015-05-10,武汉金运激光股份有限公司,500,001086,60,0.9063,12:16,5.2
2015-05-11,武汉金运激光股份有限公司,500,001086,60,0.9063,12:16,5.2
2015-05-12,武汉金运激光股份有限公司,500,001086,60,1.0165,11:35,5.2
2015-05-13,武汉金运激光股份有限公司,500,001086,60,1.0165,11:35,5.2
2015-05-14,武汉金运激光股份有限公司,500,001086,60,1.0436,12:42,5.2
2015-05-15,武汉金运激光股份有限公司,500,001086,60,1.0637,12:46,5.2
2015-05-16,武汉金运激光股份有限公司,500,001086,60,1.0637,12:46,5.2
2015-05-17,武汉金运激光股份有限公司,500,001086,60,1.0637,12:46,5.2
2015-05-18,武汉金运激光股份有限公司,500,001086,60,1.0637,12:46,5.2
2015-05-19,武汉金运激光股份有限公司,500,001086,60,1.0637,12:46,5.2
2015-05-20,武汉金运激光股份有限公司,500,001086,60,1.4657,3:33,5.2
2015-05-21,武汉金运激光股份有限公司,500,001086,60,1.4657,3:33,5.2
2015-05-22,武汉金运激光股份有限公司,500,001086,60,1.4657,3:33,5.2
2015-05-23,武汉金运激光股份有限公司,500,001086,60,1.4657,3:33,5.2
2015-05-24,武汉金运激光股份有限公司,500,001086,60,1.4657,3:33,5.2
2015-05-25,武汉金运激光股份有限公司,500,001086,60,0.0968,12:02,5.2
2015-05-26,武汉金运激光股份有限公司,500,001086,60,0.9126,1:06,5.2
2015-05-27,武汉金运激光股份有限公司,500,001086,60,0.9126,1:06,5.2
2015-05-28,武汉金运激光股份有限公司,500,001086,60,0.9859,3:41,5.2
2015-05-29,武汉金运激光股份有限公司,500,001086,60,0.9859,3:41,5.2
2015-05-30,武汉金运激光股份有限公司,500,001086,60,0.9859,3:41,5.2
2015-05-31,武汉金运激光股份有限公司,500,001086,60,0.9859,3:41,5.2
2015-06-01,武汉金运激光股份有限公司,500,001086,60,0.9859,3:41,5.2
2015-06-02,武汉金运激光股份有限公司,500,001086,60,0.9859,3:41,5.2
2015-06-03,武汉金运激光股份有限公司,500,001086,60,,,5.2
2015-10-05,武汉金运激光股份有限公司,500,001086,60,0.767,1:33,5.2
2016-01-03,武汉金运激光股份有限公司,500,001086,60,1.0251,12:16,5.2
2016-01-08,武汉金运激光股份有限公司,500,001086,60,1.0251,12:16,5.2
2016-01-09,武汉金运激光股份有限公司,500,001086,60,1.0251,12:16,5.2
2016-01-10,武汉金运激光股份有限公司,500,001086,60,1.0251,12:16,5.2
2016-01-11,武汉金运激光股份有限公司,500,001086,60,1.0396,12:56,5.2
2016-01-12,武汉金运激光股份有限公司,500,001086,60,1.2089,4:25,5.2
2016-01-13,武汉金运激光股份有限公司,500,001086,60,1.2089,4:25,5.2
2016-01-14,武汉金运激光股份有限公司,500,001086,60,1.2089,4:25,5.2
2016-01-15,武汉金运激光股份有限公司,500,001086,60,1.2089,4:25,5.2
2016-01-16,武汉金运激光股份有限公司,500,001086,60,1.2089,4:25,5.2
2016-01-17,武汉金运激光股份有限公司,500,001086,60,1.2089,4:25,5.2
2016-01-18,武汉金运激光股份有限公司,500,001086,60,1.2089,4:25,5.2
2016-01-19,武汉金运激光股份有限公司,500,001086,60,1.2089,4:25,5.2
2016-01-20,武汉金运激光股份有限公司,500,001086,60,1.2089,4:25,5.2
2016-01-21,武汉金运激光股份有限公司,500,001086,60,1.2089,4:25,5.2
2016-01-22,武汉金运激光股份有限公司,500,001086,60,1.3657,10:53,5.2
2016-01-23,武汉金运激光股份有限公司,500,001086,60,1.3657,10:53,5.2
2016-01-24,武汉金运激光股份有限公司,500,001086,60,1.3657,10:53,5.2
2016-01-25,武汉金运激光股份有限公司,500,001086,60,0.0456,12:06,5.2
2016-01-26,武汉金运激光股份有限公司,500,001086,60,0.8555,12:02,5.2
2016-01-27,武汉金运激光股份有限公司,500,001086,60,0.8685,9:46,5.2
2016-01-28,武汉金运激光股份有限公司,500,001086,60,0.8685,9:46,5.2
2016-01-29,武汉金运激光股份有限公司,500,001086,60,0.8685,9:46,5.2
2016-01-30,武汉金运激光股份有限公司,500,001086,60,0.8685,9:46,5.2
2016-01-31,武汉金运激光股份有限公司,500,001086,60,0.8685,9:46,5.2
2016-02-01,武汉金运激光股份有限公司,500,001086,60,0.8685,9:46,5.2
2016-02-02,武汉金运激光股份有限公司,500,001086,60,0.8685,9:46,5.2
2016-02-03,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-04,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-05,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-06,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-07,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-08,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-09,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-10,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-11,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-12,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-13,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-14,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-15,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-16,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-17,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-18,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-19,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-20,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-21,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-22,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-23,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-24,武汉金运激光股份有限公司,500,001086,60,0.9208,9:35,5.2
2016-02-25,武汉金运激光股份有限公司,500,001086,60,0.0443,12:06,5.2
2016-02-26,武汉金运激光股份有限公司,500,001086,60,0.9544,12:03,5.2
2016-02-27,武汉金运激光股份有限公司,500,001086,60,0.9544,12:03,5.2
2016-02-28,武汉金运激光股份有限公司,500,001086,60,0.9544,12:03,5.2
2016-02-29,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-01,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-02,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-03,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-04,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-05,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-06,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-07,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-08,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-09,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-10,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-11,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-12,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-13,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-14,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-15,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-16,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-17,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-18,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-19,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-20,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-21,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-22,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-23,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-24,武汉金运激光股份有限公司,500,001086,60,1.0767,11:58,5.2
2016-03-25,武汉金运激光股份有限公司,500,001086,60,0.1923,12:06,5.2
2016-03-26,武汉金运激光股份有限公司,500,001086,60,0.472,12:15,5.2
2016-03-27,武汉金运激光股份有限公司,500,001086,60,0.472,12:15,5.2
2016-11-29,武汉金运激光股份有限公司,500,001086,60,0.8347,12:04,5.2
2016-03-29,武汉金运激光股份有限公司,500,001086,60,0.7572,10:29,5.2
2016-03-30,武汉金运激光股份有限公司,500,001086,60,0.8009,10:17,5.2
2016-03-31,武汉金运激光股份有限公司,500,001086,60,0.8624,4:41,5.2
2016-04-01,武汉金运激光股份有限公司,500,001086,60,0.8624,4:41,5.2
2016-04-02,武汉金运激光股份有限公司,500,001086,60,0.8624,4:41,5.2
2016-04-03,武汉金运激光股份有限公司,500,001086,60,0.8624,4:41,5.2
2016-04-04,武汉金运激光股份有限公司,500,001086,60,0.8624,4:41,5.2
2016-04-05,武汉金运激光股份有限公司,500,001086,60,0.8624,4:41,5.2
2016-04-06,武汉金运激光股份有限公司,500,001086,60,0.8624,4:41,5.2
2016-04-07,武汉金运激光股份有限公司,500,001086,60,0.8657,5:25,5.2
2016-04-08,武汉金运激光股份有限公司,500,001086,60,0.9879,9:06,5.2
2016-04-09,武汉金运激光股份有限公司,500,001086,60,0.9879,9:06,5.2
2016-04-10,武汉金运激光股份有限公司,500,001086,60,0.9879,9:06,5.2
2016-04-11,武汉金运激光股份有限公司,500,001086,60,0.9879,9:06,5.2
2016-04-12,武汉金运激光股份有限公司,500,001086,60,0.9879,9:06,5.2
2016-04-13,武汉金运激光股份有限公司,500,001086,60,0.9879,9:06,5.2
2016-04-14,武汉金运激光股份有限公司,500,001086,60,0.9879,9:06,5.2
2016-04-15,武汉金运激光股份有限公司,500,001086,60,0.9879,9:06,5.2
2016-04-16,武汉金运激光股份有限公司,500,001086,60,0.9879,9:06,5.2
2016-04-17,武汉金运激光股份有限公司,500,001086,60,0.9879,9:06,5.2
2016-04-18,武汉金运激光股份有限公司,500,001086,60,0.9879,9:06,5.2
2016-04-19,武汉金运激光股份有限公司,500,001086,60,0.9879,9:06,5.2
2016-04-20,武汉金运激光股份有限公司,500,001086,60,0.9879,9:06,5.2
2016-04-21,武汉金运激光股份有限公司,500,001086,60,0.9879,9:06,5.2
2016-04-22,武汉金运激光股份有限公司,500,001086,60,0.9879,9:06,5.2
2016-04-23,武汉金运激光股份有限公司,500,001086,60,0.9879,9:06,5.2
2016-04-24,武汉金运激光股份有限公司,500,001086,60,0.9879,9:06,5.2
2016-04-25,武汉金运激光股份有限公司,500,001086,60,0.2413,12:07,5.2
2016-04-26,武汉金运激光股份有限公司,500,001086,60,0.8012,11:07,5.2
2016-04-27,武汉金运激光股份有限公司,500,001086,60,0.8056,10:43,5.2
2016-04-28,武汉金运激光股份有限公司,500,001086,60,0.8056,10:43,5.2
2016-04-29,武汉金运激光股份有限公司,500,001086,60,0.8056,10:43,5.2
2016-04-30,武汉金运激光股份有限公司,500,001086,60,0.8056,10:43,5.2
2016-05-01,武汉金运激光股份有限公司,500,001086,60,0.8056,10:43,5.2
2016-05-02,武汉金运激光股份有限公司,500,001086,60,0.8056,10:43,5.2
2016-05-03,武汉金运激光股份有限公司,500,001086,60,0.8056,10:43,5.2
2016-05-04,武汉金运激光股份有限公司,500,001086,60,0.8056,10:43,5.2
2016-05-05,武汉金运激光股份有限公司,500,001086,60,0.8454,3:36,5.2
2016-05-06,武汉金运激光股份有限公司,500,001086,60,0.8454,3:36,5.2
2016-05-07,武汉金运激光股份有限公司,500,001086,60,0.8454,3:36,5.2
2016-05-08,武汉金运激光股份有限公司,500,001086,60,0.8454,3:36,5.2
2016-05-09,武汉金运激光股份有限公司,500,001086,60,0.8454,3:36,5.2
2016-05-10,武汉金运激光股份有限公司,500,001086,60,0.8454,3:36,5.2
2016-05-11,武汉金运激光股份有限公司,500,001086,60,0.8454,3:36,5.2
2016-05-12,武汉金运激光股份有限公司,500,001086,60,0.8852,4:48,5.2
2016-05-13,武汉金运激光股份有限公司,500,001086,60,0.8852,4:48,5.2
2016-05-14,武汉金运激光股份有限公司,500,001086,60,0.8852,4:48,5.2
2016-05-15,武汉金运激光股份有限公司,500,001086,60,0.8852,4:48,5.2
2016-05-16,武汉金运激光股份有限公司,500,001086,60,0.8852,4:48,5.2
2016-05-17,武汉金运激光股份有限公司,500,001086,60,0.8852,4:48,5.2
2016-05-18,武汉金运激光股份有限公司,500,001086,60,0.8852,4:48,5.2
2016-05-19,武汉金运激光股份有限公司,500,001086,60,0.8852,4:48,5.2
2016-05-20,武汉金运激光股份有限公司,500,001086,60,0.8852,4:48,5.2
2016-05-21,武汉金运激光股份有限公司,500,001086,60,0.8852,4:48,5.2
2016-05-22,武汉金运激光股份有限公司,500,001086,60,0.8852,4:48,5.2
2016-05-23,武汉金运激光股份有限公司,500,001086,60,0.8852,4:48,5.2
2016-05-24,武汉金运激光股份有限公司,500,001086,60,1.0494,4:17,5.2
2016-05-25,武汉金运激光股份有限公司,500,001086,60,0.242,12:07,5.2
2016-05-26,武汉金运激光股份有限公司,500,001086,60,1.0228,2:37,5.2
2016-05-27,武汉金运激光股份有限公司,500,001086,60,1.0788,3:33,5.2
2016-05-28,武汉金运激光股份有限公司,500,001086,60,1.0788,3:33,5.2
2016-05-29,武汉金运激光股份有限公司,500,001086,60,1.0788,3:33,5.2
2016-05-30,武汉金运激光股份有限公司,500,001086,60,1.0788,3:33,5.2
2016-05-31,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-01,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-02,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-03,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-04,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-05,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-06,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-07,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-08,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-09,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-10,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-11,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-12,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-13,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-14,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-15,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-16,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-17,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-18,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-19,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-20,武汉金运激光股份有限公司,500,001086,60,1.127,12:32,5.2
2016-06-21,武汉金运激光股份有限公司,500,001086,60,1.1393,3:50,5.2
2016-06-22,武汉金运激光股份有限公司,500,001086,60,1.2771,3:23,5.2
2016-06-23,武汉金运激光股份有限公司,500,001086,60,1.2953,5:21,5.2
2016-06-24,武汉金运激光股份有限公司,500,001086,60,1.2953,5:21,5.2
2016-06-25,武汉金运激光股份有限公司,500,001086,60,0.009,12:07,5.2
2016-06-26,武汉金运激光股份有限公司,500,001086,60,0.1734,11:44,5.2
2016-06-27,武汉金运激光股份有限公司,500,001086,60,0.6936,5:19,5.2
2016-06-28,武汉金运激光股份有限公司,500,001086,60,0.8996,3:09,5.2
2016-06-29,武汉金运激光股份有限公司,500,001086,60,0.8996,3:09,5.2
2016-06-30,武汉金运激光股份有限公司,500,001086,60,0.8996,3:09,5.2
2016-07-01,武汉金运激光股份有限公司,500,001086,60,0.8996,3:09,5.2
2016-07-02,武汉金运激光股份有限公司,500,001086,60,0.8996,3:09,5.2
2016-07-03,武汉金运激光股份有限公司,500,001086,60,0.8996,3:09,5.2
2016-07-04,武汉金运激光股份有限公司,500,001086,60,0.8996,3:09,5.2
2016-07-05,武汉金运激光股份有限公司,500,001086,60,0.8996,3:09,5.2
2016-07-06,武汉金运激光股份有限公司,500,001086,60,0.8996,3:09,5.2
2016-07-07,武汉金运激光股份有限公司,500,001086,60,1.0826,12:35,5.2
2016-07-08,武汉金运激光股份有限公司,500,001086,60,1.1517,12:21,5.2
2016-07-09,武汉金运激光股份有限公司,500,001086,60,1.1517,12:21,5.2
2016-07-10,武汉金运激光股份有限公司,500,001086,60,1.1517,12:21,5.2
2016-07-11,武汉金运激光股份有限公司,500,001086,60,1.1517,12:21,5.2
2016-07-12,武汉金运激光股份有限公司,500,001086,60,1.2553,12:05,5.2
2016-07-13,武汉金运激光股份有限公司,500,001086,60,1.2553,12:05,5.2
2016-07-14,武汉金运激光股份有限公司,500,001086,60,1.2553,12:05,5.2
2016-07-15,武汉金运激光股份有限公司,500,001086,60,1.2553,12:05,5.2
2016-07-16,武汉金运激光股份有限公司,500,001086,60,1.2553,12:05,5.2
2016-07-17,武汉金运激光股份有限公司,500,001086,60,1.2553,12:05,5.2
2016-07-18,武汉金运激光股份有限公司,500,001086,60,1.2553,12:05,5.2
2016-07-19,武汉金运激光股份有限公司,500,001086,60,1.2553,12:05,5.2
2016-07-20,武汉金运激光股份有限公司,500,001086,60,1.2553,12:05,5.2
2016-07-21,武汉金运激光股份有限公司,500,001086,60,1.5107,4:03,5.2
2016-07-22,武汉金运激光股份有限公司,500,001086,60,1.5107,4:03,5.2
2016-07-23,武汉金运激光股份有限公司,500,001086,60,1.5107,4:03,5.2
2016-07-24,武汉金运激光股份有限公司,500,001086,60,1.5107,4:03,5.2
2016-07-25,武汉金运激光股份有限公司,500,001086,60,0.2935,12:07,5.2
2016-07-26,武汉金运激光股份有限公司,500,001086,60,1.321,8:49,5.2
2016-07-27,武汉金运激光股份有限公司,500,001086,60,1.3337,12:24,5.2
2016-07-28,武汉金运激光股份有限公司,500,001086,60,1.3808,2:41,5.2
2016-07-29,武汉金运激光股份有限公司,500,001086,60,1.3808,2:41,5.2
2016-07-30,武汉金运激光股份有限公司,500,001086,60,1.3808,2:41,5.2
2016-07-31,武汉金运激光股份有限公司,500,001086,60,1.3808,2:41,5.2
2016-08-01,武汉金运激光股份有限公司,500,001086,60,1.3808,2:41,5.2
