数据日期,测量点名称,相序类型,0时,1时,2时,3时,4时,5时,6时,7时,8时,9时,10时,11时,12时,13时,14时,15时,16时,17时,18时,19时,20时,21时,22时,23时,运行容量,计量方式,综合倍率,供电单位
2015/1/30,分表０１,无功功率,25.2,24,26.4,16.2,15.6,20.4,25.8,25.2,24.6,21.6,10.8,15,20.4,28.2,20.4,15,14.4,16.8,13.8,18.6,31.8,16.8,26.4,18,500,高供高计,60,常青营业一班
2015/1/31,分表０１,有功功率,45.78,58.674,47.79,54.714,60.102,51.696,49.92,55.314,51.81,48.246,56.772,63.96,89.088,77.874,76.194,45.546,41.13,53.82,42.6,47.784,45.402,40.692,47.208,47.73,500,高供高计,60,常青营业一班
2015/1/31,分表０１,无功功率,15,27.6,15,25.2,24.6,24.6,19.8,19.8,9,19.8,12.6,15.6,29.4,20.4,25.8,9.6,8.4,22.2,10.2,21.6,15,15.6,16.2,15,500,高供高计,60,常青营业一班
2015/2/1,分表０１,有功功率,54.138,50.676,43.806,48.816,55.392,46.194,52.584,46.314,47.958,54.072,42.084,56.184,44.832,51.51,43.83,49.566,44.712,47.322,55.758,46.71,56.034,41.922,37.8,54.174,500,高供高计,60,常青营业一班
2015/2/1,分表０１,无功功率,29.4,23.4,15.6,20.4,24.6,15.6,29.4,15,16.2,19.8,10.2,23.4,15.6,24.6,12.6,19.2,11.4,16.2,25.8,24,28.2,15,27.6,22.8,500,高供高计,60,常青营业一班
2015/2/2,分表０１,有功功率,42.612,53.172,54.018,48.168,52.188,47.058,55.068,38.526,65.16,85.872,94.416,82.86,107.778,103.056,99.084,96.342,94.794,88.68,53.034,49.992,52.38,51.09,39.972,41.532,500,高供高计,60,常青营业一班
2015/2/2,分表０１,无功功率,18.6,30,27,24,28.2,18.6,27.6,13.8,21.6,27.6,21,19.8,20.4,22.8,19.2,15.6,14.4,24,24,28.8,30.6,30.6,19.2,22.2,500,高供高计,60,常青营业一班
2015/2/3,分表０１,有功功率,45.108,48.366,42.27,38.286,43.236,44.682,37.806,40.194,60.756,78.558,73.038,78.432,92.22,98.274,78.87,99.96,89.706,90.36,46.77,48.024,40.218,45.846,49.014,57.78,500,高供高计,60,常青营业一班
2015/2/3,分表０１,无功功率,28.8,33.6,24,24,28.8,33.6,23.4,19.2,22.2,30,19.8,18,21,27.6,18.6,22.2,24,24.6,15,19.2,16.2,19.8,25.2,28.8,500,高供高计,60,常青营业一班
2015/2/4,分表０１,有功功率,49.668,40.38,44.886,54.744,43.794,47.058,41.532,40.8,56.328,62.262,67.176,70.674,74.598,56.328,57.336,69.996,65.766,71.484,40.248,45.474,40.29,39.102,41.814,50.046,500,高供高计,60,常青营业一班
2015/2/4,分表０１,无功功率,25.8,21,21.6,36,20.4,25.8,20.4,27,19.2,19.8,16.2,15.6,20.4,19.8,13.8,16.2,21,18,17.4,33.6,22.8,18.6,28.8,31.2,500,高供高计,60,常青营业一班
2015/2/5,分表０１,有功功率,38.832,43.314,48.21,38.844,39.102,40.47,50.838,47.142,45.12,72.45,69.222,63.36,69.366,56.178,55.626,53.586,54.876,55.614,55.314,38.124,43.554,42.36,44.952,36.372,500,高供高计,60,常青营业一班
2015/2/5,分表０１,无功功率,20.4,25.2,31.8,22.2,20.4,21.6,34.2,21.6,19.8,15,16.2,10.2,23.4,15.6,13.2,12.6,19.8,19.8,17.4,17.4,22.8,24,24,17.4,500,高供高计,60,常青营业一班
2015/2/6,分表０１,有功功率,40.578,41.874,43.92,46.836,45.78,45.774,40.464,41.604,47.658,56.394,59.634,57.504,61.26,53.244,51.354,62.7,50.16,58.728,49.11,50.274,41.58,53.124,53.1,30.03,500,高供高计,60,常青营业一班
2015/2/6,分表０１,无功功率,21,22.2,21.6,27,27,26.4,21.6,18,16.2,21.6,16.8,16.8,13.2,19.8,19.2,15.6,11.4,9.6,13.2,17.4,18,21.6,27.6,12.6,500,高供高计,60,常青营业一班
2015/2/7,分表０１,有功功率,34.62,33.888,29.25,30.96,28.242,39.126,5.532,1.188,2.058,12.198,10.182,15.33,19.434,12.774,18.972,14.238,7.866,7.572,1.98,4.056,8.238,12.966,4.152,18.6,500,高供高计,60,常青营业一班
2015/2/7,分表０１,无功功率,18.6,19.2,14.4,14.4,14.4,39.6,3.6,0,0,1.2,1.2,1.2,0,1.2,1.2,1.2,1.2,1.2,0,0,3,3,0,3.6,500,高供高计,60,常青营业一班
2015/2/8,分表０１,有功功率,1.86,5.208,5.976,10.128,1.794,5.844,9.42,5.76,1.134,0.906,9.576,8.694,6.42,5.52,5.448,5.784,3.768,3.69,4.506,5.832,3.108,6.204,10.848,4.98,500,高供高计,60,常青营业一班
2015/2/8,分表０１,无功功率,0,3,3,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,500,高供高计,60,常青营业一班
2015/2/9,分表０１,有功功率,11.802,5.07,5.178,5.286,5.262,5.094,5.052,1.206,11.22,63.612,55.212,52.518,66.24,48.708,42.504,60.318,53.982,53.244,31.194,30.12,26.496,30.168,30.066,31.914,500,高供高计,60,常青营业一班
2015/2/9,分表０１,无功功率,3,3,3,3,3,3,3,0,0,10.2,12.6,13.8,16.2,12.6,12,14.4,10.8,1.8,5.4,5.4,6,9.6,9,7.8,500,高供高计,60,常青营业一班
2015/2/10,分表０１,有功功率,40.338,30.792,31.332,30.168,29.814,31.218,30.552,25.716,37.974,52.854,56.046,67.548,68.244,51.114,40.446,43.014,46.578,59.346,47.334,32.862,36.414,43.074,38.736,29.472,500,高供高计,60,常青营业一班
2015/2/10,分表０１,无功功率,19.8,7.8,7.8,8.4,8.4,7.8,7.8,4.8,4.2,5.4,10.8,16.8,12,13.2,11.4,8.4,12,7.8,11.4,10.2,15,18,18,5.4,500,高供高计,60,常青营业一班
2015/2/11,分表０１,有功功率,34.038,42.348,28.17,34.236,26.514,47.196,26.91,48.87,55.038,42.216,49.824,65.034,70.824,40.044,47.358,48.432,50.064,40.68,34.866,33.072,27.69,29.664,30.33,35.97,500,高供高计,60,常青营业一班
2015/2/11,分表０１,无功功率,13.2,20.4,6,9,6,20.4,6,16.2,17.4,12.6,8.4,9.6,15,5.4,9,4.8,7.8,11.4,8.4,7.2,7.2,7.2,10.8,13.8,500,高供高计,60,常青营业一班
2015/2/12,分表０１,有功功率,38.316,41.832,33.444,28.938,30.516,29.928,39.528,28.38,32.394,35.124,35.13,46.272,53.904,38.01,59.868,36.762,22.794,33.996,31.314,34.464,28.17,24.588,38.7,44.892,500,高供高计,60,常青营业一班
2015/2/12,分表０１,无功功率,15.6,23.4,16.2,10.8,10.8,12.6,19.2,7.2,9.6,10.2,9,14.4,18,11.4,17.4,11.4,7.8,6,7.8,9.6,10.2,12,23.4,21,500,高供高计,60,常青营业一班
2015/2/13,分表０１,有功功率,38.436,32.646,28.356,30.87,26.946,40.656,34.332,35.682,36.576,43.512,41.316,37.434,37.632,35.46,49.722,37.188,32.892,47.586,25.302,31.536,31.662,23.676,25.206,26.292,500,高供高计,60,常青营业一班
2015/2/13,分表０１,无功功率,19.2,10.2,10.8,10.8,10.8,20.4,19.8,19.8,19.2,13.8,17.4,7.8,11.4,9,21.6,11.4,15,22.8,12,10.2,21.6,13.8,10.8,16.8,500,高供高计,60,常青营业一班
2015/2/14,分表０１,有功功率,22.296,18.474,18.294,18.18,28.002,26.838,18.408,18.318,23.7,26.676,30.468,29.046,30.258,31.014,21.744,22.938,13.824,11.898,0.798,0.792,12.516,4.878,7.866,7.782,500,高供高计,60,常青营业一班
2015/2/14,分表０１,无功功率,12,9,9,9,19.2,18.6,9,9,13.2,17.4,15.6,15,13.2,9.6,5.4,8.4,6,5.4,0,0,3.6,3,3.6,3.6,500,高供高计,60,常青营业一班
2015/2/15,分表０１,有功功率,8.052,5.76,6.15,5.688,5.796,6.27,5.952,14.652,5.664,28.08,30.066,26.766,21.864,23.946,19.182,29.928,16.332,8.67,4.758,0.924,0.906,5.448,5.118,4.932,500,高供高计,60,常青营业一班
2015/2/15,分表０１,无功功率,3.6,3,3,3,3.6,3.6,3.6,3.6,0,2.4,2.4,6,0,0,0.6,6.6,0.6,1.2,0,0,0,3.6,3.6,3,500,高供高计,60,常青营业一班
2015/2/16,分表０１,有功功率,4.5,5.376,4.458,4.848,4.77,4.59,5.142,7.77,20.154,26.532,22.254,28.386,26.37,18.852,15.378,12.528,9.462,9.75,4.776,0.972,0.96,0.984,6.036,0.954,500,高供高计,60,常青营业一班
2015/2/16,分表０１,无功功率,3,3,3,3,3,3,3,0,5.4,4.2,1.8,1.8,0.6,0,0.6,0.6,0,0,0,0,0,0,3,0,500,高供高计,60,常青营业一班
2015/2/17,分表０１,有功功率,1.044,0.954,0.96,0.972,0.96,0.966,0.954,1.038,2.13,3.39,5.172,3.306,2.85,2.592,4.152,3.834,1.836,1.02,0.69,0.768,1.212,4.23,8.904,5.166,500,高供高计,60,常青营业一班
2015/2/17,分表０１,无功功率,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3,500,高供高计,60,常青营业一班
2015/2/18,分表０１,有功功率,5.37,5.616,5.304,6.27,5.958,5.958,6.174,5.856,1.272,0.93,1.62,1.056,1.032,1.038,1.05,1.044,1.842,1.02,2.1,1.224,1.14,1.26,1.146,5.418,500,高供高计,60,常青营业一班
2015/2/18,分表０１,无功功率,3,3,3,3,3.6,3.6,3.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,500,高供高计,60,常青营业一班
2015/2/19,分表０１,有功功率,5.604,5.424,5.436,5.214,4.47,4.23,4.47,5.418,1.776,4.734,5.16,5.136,0.75,0.75,0.756,1.836,5.214,5.16,5.136,0.948,8.952,8.61,8.022,6.36,500,高供高计,60,常青营业一班
2015/2/19,分表０１,无功功率,3.6,3.6,3.6,3.6,3,3,3,3,0,3,3,3,0,0,0,0,3,3,3,0,3.6,3.6,3.6,3,500,高供高计,60,常青营业一班
2015/2/20,分表０１,有功功率,6.312,6.21,5.91,3.264,5.754,5.844,5.988,9.744,5.682,4.59,1.602,0.726,1.608,9.822,9.054,8.166,9.282,9.342,9.648,9.24,5.028,8.304,9.126,9.102,500,高供高计,60,常青营业一班
2015/2/20,分表０１,无功功率,3.6,3.6,3.6,3,3.6,3.6,3.6,3,3.6,0.6,0,0,0,3,3.6,3.6,3.6,3.6,3.6,3.6,0.6,3.6,3.6,3.6,500,高供高计,60,常青营业一班
2015/2/21,分表０１,有功功率,8.232,5.1,5.076,5.052,5.046,5.058,4.968,5.028,1.2,0.924,1.542,0.972,1.272,1.932,1.092,0.936,0.768,0.756,1.152,0.948,1.296,1.872,1.38,8.592,500,高供高计,60,常青营业一班
2015/2/21,分表０１,无功功率,4.2,3.6,3.6,3.6,3,3.6,3,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,500,高供高计,60,常青营业一班
2015/2/22,分表０１,有功功率,1.044,0.834,0.918,0.834,0.84,0.84,1.044,0.912,1.296,1.554,5.1,1.824,0.9,4.632,5.286,1.782,5.61,3.336,5.052,1.722,0.984,9.312,8.598,1.182,500,高供高计,60,常青营业一班
2015/2/22,分表０１,无功功率,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3.6,0,3,0,3,0,0,3.6,3,0,500,高供高计,60,常青营业一班
2015/2/23,分表０１,有功功率,0.858,0.948,0.84,0.852,1.146,0.858,0.846,0.834,5.61,2.328,1.536,1.44,2.124,1.548,5.874,5.874,2.358,3.294,2.652,2.538,1.662,1.65,1.566,1.65,500,高供高计,60,常青营业一班
2015/2/23,分表０１,无功功率,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,500,高供高计,60,常青营业一班
2015/2/24,分表０１,有功功率,5.07,4.656,5.706,5.19,4.77,4.206,4.602,5.238,1.29,0.888,8.67,3.882,7.152,4.392,7.548,0.786,0.78,0.666,1.062,1.332,1.362,1.77,1.74,1.728,500,高供高计,60,常青营业一班
2015/2/24,分表０１,无功功率,3,3,3.6,3.6,3,3,3,3.6,0,0,0,0.6,0.6,0,0.6,0,0,0,0,0,0,0,0,0,500,高供高计,60,常青营业一班
2015/2/25,分表０１,有功功率,1.614,1.62,1.614,6.066,5.382,5.91,6.174,6.15,9.876,32.22,49.416,37.656,38.292,51.69,44.952,42.534,34.092,29.538,8.382,1.836,1.422,1.356,1.386,0.804,500,高供高计,60,常青营业一班
2015/2/25,分表０１,无功功率,0,0,0,3.6,3,3.6,3.6,3.6,0,1.8,4.8,4.2,5.4,12.6,7.2,4.2,4.2,4.2,0,0,0,0,0,0,500,高供高计,60,常青营业一班
2015/2/26,分表０１,有功功率,0.882,0.792,1.008,0.804,1.038,1.386,0.87,1.26,15.276,29.4,19.29,29.562,30.534,29.67,21.33,21.498,34.398,19.428,3.582,3.18,1.032,5.52,5.214,4.896,500,高供高计,60,常青营业一班
2015/2/26,分表０１,无功功率,0,0,0,0,0,0,0,0,0,1.2,0.6,1.2,0.6,0.6,1.2,1.2,0,0.6,0,0,0,3,3,3,500,高供高计,60,常青营业一班
2015/2/27,分表０１,有功功率,4.632,5.064,5.082,4.698,4.848,4.77,5.538,5.466,10.596,26.58,30.45,39.78,42.366,27.714,31.452,21.51,27.228,22.8,5.49,7.812,9.186,4.62,3.756,6.936,500,高供高计,60,常青营业一班
2015/2/27,分表０１,无功功率,3,3,3,3,3,3,3,3,0,0.6,1.2,1.2,1.8,1.2,0.6,1.2,1.2,1.2,0,0,0,0,0,3,500,高供高计,60,常青营业一班
2015/2/28,分表０１,有功功率,7.086,7.152,5.442,7.788,7.014,4.464,4.8,3.78,12.06,40.464,36.636,43.284,53.226,28.668,32.688,38.226,33,35.124,9.072,12.96,4.56,2.046,1.776,8.334,500,高供高计,60,常青营业一班
2015/2/28,分表０１,无功功率,3,3,3.6,3.6,3,3,3,0,0,0.6,0.6,0.6,4.2,1.2,1.2,1.2,1.2,1.8,0,0,0,0,0,3,500,高供高计,60,常青营业一班
2015/3/1,分表０１,有功功率,4.884,0.798,8.508,0.858,9.528,0.864,4.842,1.734,1.776,6.87,4.746,5.526,13.488,7.698,5.19,5.706,5.49,7.35,11.976,4.128,3.516,6.906,1.698,5.916,500,高供高计,60,常青营业一班
2015/3/1,分表０１,无功功率,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,500,高供高计,60,常青营业一班
2015/3/2,分表０１,有功功率,5.178,5.124,4.752,5.13,4.608,5.166,8.85,0.984,14.532,54.882,56.388,76.272,70.356,50.148,62.154,75.636,73.08,59.952,49.146,31.134,26.1,25.2,23.292,25.41,500,高供高计,60,常青营业一班
2015/3/2,分表０１,无功功率,3,3,3,3,3,3,3,0,0,4.8,8.4,16.2,3,2.4,11.4,15,10.2,12,13.2,4.2,3.6,4.2,6,8.4,500,高供高计,60,常青营业一班
2015/3/3,分表０１,有功功率,16.716,19.782,21.138,18.324,18.078,26.832,25.776,32.556,31.95,45.432,54.18,60.768,56.07,48.366,43.518,50.496,42.99,41.172,30.498,30.624,21.87,23.586,23.616,23.85,500,高供高计,60,常青营业一班
2015/3/3,分表０１,无功功率,11.4,11.4,15,11.4,11.4,7.8,8.4,13.2,12.6,7.8,13.8,13.2,18,15,9,9.6,8.4,9.6,12.6,20.4,11.4,12,16.8,20.4,500,高供高计,60,常青营业一班
2015/3/4,分表０１,有功功率,28.86,20.262,20.316,20.376,25.674,26.142,23.106,21.582,35.19,53.07,56.97,63.03,52.35,49.716,48.408,51.804,46.962,40.2,29.742,27.234,21.138,26.184,27.186,25.308,500,高供高计,60,常青营业一班
2015/3/4,分表０１,无功功率,21,16.2,16.2,16.8,21,21,19.8,12,15,13.8,9.6,10.2,15,10.8,12.6,17.4,10.8,10.8,16.8,12.6,13.2,18.6,16.2,16.8,500,高供高计,60,常青营业一班
2015/3/5,分表０１,有功功率,25.56,19.836,22.212,26.61,19.77,19.632,19.566,25.746,29.052,51.324,58.734,66.192,67.182,44.262,39.144,45.138,39.582,33.696,25.914,18.162,23.91,23.934,23.652,27.696,500,高供高计,60,常青营业一班
2015/3/5,分表０１,无功功率,21.6,16.8,16.8,21.6,16.8,16.8,16.8,18,12.6,13.2,16.8,20.4,17.4,12.6,10.8,10.2,16.2,12,14.4,14.4,19.2,14.4,14.4,21.6,500,高供高计,60,常青营业一班
2015/3/6,分表０１,有功功率,23.634,19.896,24.66,26.028,22.896,26.622,27.42,22.59,21.21,40.284,35.958,47.376,61.824,66.084,53.1,53.592,41.274,40.95,31.068,23.442,23.49,3.87,2.82,1.734,500,高供高计,60,常青营业一班
2015/3/6,分表０１,无功功率,17.4,16.2,21,16.8,16.2,21,21.6,13.2,12,13.8,11.4,12,13.8,16.2,12.6,6,10.8,12,7.2,6.6,6.6,1.2,0,0,500,高供高计,60,常青营业一班
2015/3/7,分表０１,有功功率,6.15,6.204,4.98,5.058,4.968,4.866,8.586,0.936,4.608,15.084,21.078,23.466,24.858,14.49,14.22,15.426,14.952,14.94,4.062,3.276,1.038,0.984,1.116,2.382,500,高供高计,60,常青营业一班
2015/3/7,分表０１,无功功率,3.6,4.8,3,3,3,3,3,0,0.6,1.2,0,3.6,3,1.2,1.8,1.8,1.8,1.8,0,0,0,0,0,0,500,高供高计,60,常青营业一班
2015/3/8,分表０１,有功功率,1.95,0.876,0.876,0.87,0.936,0.87,1.044,1.152,5.934,7.95,8.1,8.844,8.196,8.07,8.034,9.282,8.76,8.646,5.232,5.232,5.382,5.214,5.004,4.566,500,高供高计,60,常青营业一班
2015/3/8,分表０１,无功功率,0,0,0,0,0.6,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,0.6,0,0,0.6,0,0,3,500,高供高计,60,常青营业一班
2015/3/9,分表０１,有功功率,4.872,4.86,4.656,5.916,4.878,4.686,4.818,4.32,12.468,46.092,58.056,60.534,62.118,48.51,38.304,66.096,52.02,46.536,39.762,33.036,26.028,26.064,35.916,36.942,500,高供高计,60,常青营业一班
2015/3/9,分表０１,无功功率,3,3,3,3,3,3,3,0,0.6,7.8,7.8,10.2,3.6,1.8,1.8,11.4,0,7.2,12.6,12,12.6,13.2,16.8,16.8,500,高供高计,60,常青营业一班
2015/3/10,分表０１,有功功率,33.99,34.002,35.418,34.746,37.134,29.292,23.664,26.184,38.61,44.334,58.146,72.72,89.142,71.4,52.218,49.596,51.492,51.714,31.092,29.298,23.562,21.384,21.96,20.97,500,高供高计,60,常青营业一班
2015/3/10,分表０１,无功功率,16.2,16.8,16.8,16.8,16.8,8.4,7.2,3.6,2.4,4.2,4.8,10.8,21.6,16.8,15.6,8.4,12.6,12,8.4,9,7.8,8.4,9,7.8,500,高供高计,60,常青营业一班
2015/3/11,分表０１,有功功率,25.314,28.872,24.312,25.392,28.644,28.692,25.116,28.542,44.994,57.462,62.862,74.664,72.3,72.048,71.118,70.206,65.43,65.394,32.832,35.772,39.342,36.15,27.804,34.872,500,高供高计,60,常青营业一班
2015/3/11,分表０１,无功功率,12,12,12,13.8,18,18,12,11.4,7.2,12.6,7.8,3.6,2.4,9.6,13.2,11.4,5.4,6.6,6,10.8,14.4,15.6,7.2,12.6,500,高供高计,60,常青营业一班
2015/3/12,分表０１,有功功率,39.618,35.034,32.004,47.286,34.68,34.62,42.612,31.884,61.134,46.728,62.226,48.648,56.868,70.506,51.882,44.82,59.538,61.302,51.66,38.946,25.578,26.172,25.662,37.686,500,高供高计,60,常青营业一班
2015/3/12,分表０１,无功功率,16.2,11.4,10.8,25.2,11.4,10.8,19.2,10.2,10.8,17.4,13.8,12,14.4,20.4,13.2,16.2,10.8,12.6,16.2,10.8,3,3,3.6,10.8,500,高供高计,60,常青营业一班
2015/3/13,分表０１,有功功率,41.574,13.698,15.282,15.624,32.988,29.754,25.062,36.108,45.042,33.156,32.982,49.164,42.966,45.462,45.408,35.742,43.224,43.056,37.344,33.204,28.914,26.856,27,22.842,500,高供高计,60,常青营业一班
2015/3/13,分表０１,无功功率,14.4,6.6,10.2,12,6,6,7.8,10.8,10.2,4.8,6,12,5.4,4.2,10.2,4.2,7.2,7.8,13.8,12.6,12.6,12,12.6,7.8,500,高供高计,60,常青营业一班
2015/3/14,分表０１,有功功率,22.854,0.96,0.9,0.99,0.96,1.572,0.978,2.634,8.958,16.746,21.084,33.306,25.056,15.36,19.182,16.146,16.56,11.448,4.902,4.104,5.31,3.834,3.18,1.254,500,高供高计,60,常青营业一班
2015/3/14,分表０１,无功功率,7.8,0,0,0,0,0,0,0,0.6,1.8,0.6,3,1.8,1.8,1.8,0,0,1.8,0.6,0,0,0,0,0,500,高供高计,60,常青营业一班
2015/3/15,分表０１,有功功率,1.68,1.104,5.208,1.08,1.146,1.218,1.14,5.34,9.366,8.526,15.93,17.454,17.832,21.918,29.988,32.286,27.33,16.68,2.124,2.166,1.224,1.152,9.318,4.602,500,高供高计,60,常青营业一班
2015/3/15,分表０１,无功功率,0,0,3,0,0,0,0,3,0,0.6,0,0,0,3,9.6,9.6,12.6,5.4,0,0,0,0,3,3,500,高供高计,60,常青营业一班
2015/3/16,分表０１,有功功率,5.352,5.07,5.172,4.824,5.118,4.536,5.322,4.59,22.494,52.326,45.672,59.064,44.118,35.712,36.846,41.25,42.192,47.538,26.28,18.87,24.936,28.56,24.108,20.406,500,高供高计,60,常青营业一班
2015/3/16,分表０１,无功功率,3,3,3,3,3,3,3,0,5.4,18.6,12,18.6,10.8,15,11.4,15,18.6,13.2,10.8,9.6,14.4,20.4,15.6,10.2,500,高供高计,60,常青营业一班
2015/3/17,分表０１,有功功率,19.158,19.08,25.326,28.626,28.518,19.41,19.14,23.928,30.84,37.062,53.31,43.164,69.816,37.638,43.104,38.7,27.558,36.342,20.172,15.582,15.66,23.166,17.172,15.546,500,高供高计,60,常青营业一班
2015/3/17,分表０１,无功功率,10.2,10.2,15.6,21,21,10.8,10.2,10.2,13.8,15.6,15.6,9.6,22.2,9,9,8.4,4.8,6.6,9.6,10.2,10.2,15,10.8,10.2,500,高供高计,60,常青营业一班
2015/3/18,分表０１,有功功率,21.156,19.608,19.338,19.404,24.822,19.584,20.724,22.5,29.964,38.85,43.35,40.242,45.93,43.554,45.168,51.78,52.158,43.536,23.856,21.492,18.456,19.332,18.9,23.04,500,高供高计,60,常青营业一班
2015/3/18,分表０１,无功功率,15,13.2,13.8,13.8,18,13.2,13.8,12.6,13.2,10.2,12.6,9,9.6,9,10.2,16.2,10.8,8.4,12.6,15.6,15.6,16.8,16.8,19.8,500,高供高计,60,常青营业一班
2015/3/19,分表０１,有功功率,18.054,23.598,15.57,19.326,15.282,16.668,21.876,20.226,21.108,34.152,45.852,57.426,58.914,53.76,39.09,37.458,45.258,46.248,31.608,16.644,16.986,23.322,26.046,20.586,500,高供高计,60,常青营业一班
2015/3/19,分表０１,无功功率,16.8,20.4,12.6,15.6,12,12,15.6,12,10.2,7.2,6,19.2,16.8,16.2,13.8,12,10.2,16.2,18.6,11.4,11.4,19.8,20.4,15.6,500,高供高计,60,常青营业一班
2015/3/20,分表０１,有功功率,22.464,23.316,19.728,21.03,21.042,23.934,18.972,23.64,28.248,30.21,46.5,47.088,56.754,60.06,48.678,50.634,48.996,51.642,15.684,15.402,14.01,14.292,15.57,14.514,500,高供高计,60,常青营业一班
2015/3/20,分表０１,无功功率,15,20.4,15.6,15.6,15.6,20.4,15,15,10.2,10.8,10.8,11.4,20.4,24,21.6,21.6,18.6,20.4,8.4,9,9,9.6,13.2,12.6,500,高供高计,60,常青营业一班
2015/3/21,分表０１,有功功率,14.502,16.992,18.81,9.504,13.416,9.954,9.36,1.032,10.89,18.75,18.102,22.392,25.428,16.332,15.924,14.304,16.35,15.594,4.836,0.912,1.884,1.302,1.254,1.158,500,高供高计,60,常青营业一班
2015/3/21,分表０１,无功功率,12.6,12.6,17.4,7.8,13.2,8.4,7.8,0,0.6,0,1.8,1.8,3,1.8,1.8,0.6,0.6,0,0.6,0,0,0,0,0,500,高供高计,60,常青营业一班
2015/3/22,分表０１,有功功率,1.44,1.446,5.238,4.986,5.724,5.268,0.906,5.106,5.022,20.328,14.736,18.612,21.828,11.058,12.402,12.288,7.164,6.558,9.03,0.99,0.918,0.996,1.434,1.05,500,高供高计,60,常青营业一班
2015/3/22,分表０１,无功功率,0,0,3.6,3.6,3.6,3.6,0,3,0,0.6,0,4.2,6,1.2,0,0,0.6,0.6,0.6,0,0,0,0,0,500,高供高计,60,常青营业一班
2015/3/23,分表０１,有功功率,0.978,1.056,1.002,1.062,0.99,1.056,1.158,4.62,9.828,28.686,38.91,35.796,43.152,48.462,53.154,,,,3.144,6.798,8.106,29.634,31.866,30.36,500,高供高计,60,常青营业一班
2015/3/23,分表０１,无功功率,0,0,0,0,0,0,0,0,0.6,4.2,8.4,9,12,18.6,12.6,,,,1.2,6,6.6,11.4,10.2,9.6,500,高供高计,60,常青营业一班
2015/3/24,分表０１,有功功率,30.762,34.566,19.764,19.764,27.288,19.872,24.426,23.184,33.498,35.892,44.826,56.64,48.87,46.152,41.55,43.032,33.912,46.464,31.584,27.696,39.924,26.796,40.26,29.4,500,高供高计,60,常青营业一班
2015/3/24,分表０１,无功功率,9.6,12.6,0,0,3,0.6,3,0,0.6,10.8,9,17.4,5.4,13.8,4.8,6.6,6,9,4.8,6.6,15.6,6,18,8.4,500,高供高计,60,常青营业一班
2015/3/25,分表０１,有功功率,34.17,35.628,29.652,39.15,35.376,34.296,38.082,32.604,46.506,35.052,45.192,56.82,49.32,64.884,45.336,44.742,42.204,57.192,38.904,25.5,31.272,22.578,12.072,20.082,500,高供高计,60,常青营业一班
2015/3/25,分表０１,无功功率,13.2,13.2,9,18,13.2,13.8,13.2,8.4,12.6,5.4,8.4,15,5.4,13.8,6.6,2.4,4.2,10.8,13.2,1.2,9.6,2.4,6.6,19.2,500,高供高计,60,常青营业一班
2015/3/26,分表０１,有功功率,11.58,15.612,12.924,29.244,24.594,24.876,27.462,29.298,39.792,25.782,45.324,53.892,49.188,46.812,49.818,43.542,38.238,47.07,42.03,35.406,33.45,37.77,29.664,30,500,高供高计,60,常青营业一班
2015/3/26,分表０１,无功功率,10.2,15,10.2,9.6,4.8,4.8,4.8,3.6,7.2,7.2,11.4,8.4,9,12.6,7.2,9,12.6,13.8,17.4,19.8,15.6,18,9,9,500,高供高计,60,常青营业一班
2015/3/27,分表０１,有功功率,29.358,35.352,40.488,43.758,35.196,31.302,32.508,43.92,18.246,32.388,41.154,42.624,31.086,29.802,34.446,32.808,37.494,40.638,29.94,24.174,29.406,24.108,19.854,19.458,500,高供高计,60,常青营业一班
2015/3/27,分表０１,无功功率,9,16.8,16.8,21.6,9.6,9,8.4,20.4,9.6,15,18,11.4,12,9,15.6,7.8,6,13.2,9.6,4.8,5.4,6.6,6.6,5.4,500,高供高计,60,常青营业一班
2015/3/28,分表０１,有功功率,24.582,24.612,30.804,29.238,20.478,30.57,22.812,24.888,22.932,22.506,17.862,18.402,15.66,23.556,18.648,21.15,15.378,16.524,7.578,6.102,9.66,9.408,6.522,6.408,500,高供高计,60,常青营业一班
2015/3/28,分表０１,无功功率,8.4,8.4,15,18,9,18,9,14.4,4.8,6.6,1.2,1.8,1.8,0.6,0.6,0,1.8,0,1.8,3,3,3,1.8,1.8,500,高供高计,60,常青营业一班
2015/3/29,分表０１,有功功率,8.226,1.464,0.99,1.05,0.924,0.84,1.464,0.882,9.246,8.28,11.988,12.264,14.394,8.484,6.798,9.318,12.096,12.57,4.134,2.538,2.394,1.728,6.036,5.352,500,高供高计,60,常青营业一班
2015/3/29,分表０１,无功功率,0.6,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0,0,0.6,0,0.6,1.2,0,0,0,3,3,500,高供高计,60,常青营业一班
