month,date,hour,peak_flat_valley,power_num,price
7,4,13,2,11268.313,6105.172
7,4,14,2,11433.673,6194.764
7,4,15,3,12637.978,10897.728
7,4,16,3,11749.293,10131.415
7,4,17,3,12584.464,10851.583
7,4,18,2,12804.256,6937.346
7,4,19,2,12103.202,6557.515
7,4,20,3,11482.049,9900.971
7,4,21,3,11723.074,10108.807
7,4,22,3,11806.011,10180.324
7,4,23,2,11839.802,6414.804
7,4,24,2,11708.871,6343.867
7,5,1,1,11627.083,2866.076
7,5,2,1,11905.06,2934.597
7,5,3,1,11973.916,2951.57
7,5,4,1,11788.487,2905.862
7,5,5,1,11784.393,2904.853
7,5,6,1,11741.52,2894.285
7,5,7,1,11709.709,2886.443
7,5,8,1,10281.348,2534.352
7,5,9,2,9232.282,5002.051
7,5,10,2,8858.584,4799.581
7,5,11,2,9090.303,4925.126
7,5,12,2,8879.058,4810.674
7,5,13,2,9009.579,4881.39
7,5,14,2,9064.53,4911.163
7,5,15,3,10597.151,9137.923
7,5,16,3,10987.594,9474.602
7,5,17,3,12397.035,10689.963
7,5,18,2,12515.097,6780.68
7,5,19,2,12685.458,6872.981
7,5,20,3,12372.057,10668.424
7,5,21,3,12302.791,10608.696
7,5,22,3,12973.541,11187.084
7,5,23,2,12532.827,6790.286
7,5,24,2,11940.877,6469.567
7,6,1,1,11410.614,2812.716
7,6,2,1,11828.437,2915.71
7,6,3,1,12577.776,3100.422
7,6,4,1,12888.642,3177.05
7,6,5,1,13037.7,3213.793
7,6,6,1,12399.919,3056.58
7,6,7,1,11415.751,2813.983
7,6,8,1,10734.134,2645.964
7,6,9,2,11003.96,5961.945
7,6,10,2,11126.685,6028.438
7,6,11,2,10763.224,5831.515
7,6,12,2,12374.955,6704.751
7,6,13,2,13695.996,7420.491
7,6,14,2,13151.168,7125.303
7,6,15,3,13524.336,11662.035
7,6,16,3,14338.809,12364.355
7,6,17,3,14982.699,12919.581
7,6,18,2,14602.345,7911.551
7,6,19,2,14681.106,7954.223
7,6,20,3,12786.985,11026.217
7,6,21,3,13354.122,11515.26
7,6,22,3,14230.389,12270.864
7,6,23,2,14026.111,7599.347
7,6,24,2,14342.683,7770.866
7,7,1,1,13974.205,3444.642
7,7,2,1,13973.568,3444.484
7,7,3,1,14139.756,3485.45
7,7,4,1,13876.817,3420.635
7,7,5,1,13901.726,3426.775
7,7,6,1,14258.932,3514.827
7,7,7,1,14053.639,3464.222
7,7,8,1,13104.683,3230.304
7,7,9,2,12635.826,6846.09
7,7,10,2,11693.108,6335.326
7,7,11,2,11032.956,5977.656
7,7,12,2,10436.223,5654.346
7,7,13,2,10948.618,5931.961
7,7,14,2,11908.824,6452.201
7,7,15,3,12501.065,10779.668
7,7,16,3,12800.437,11037.817
7,7,17,3,13933.979,12015.27
7,7,18,2,14414.353,7809.696
7,7,19,2,14659.656,7942.602
7,7,20,3,14609.807,12598.036
7,7,21,3,14091.227,12150.865
7,7,22,3,13157.098,11345.366
7,7,23,2,13037.675,7063.813
7,7,24,2,12590.991,6821.799
7,8,1,1,12318.821,3036.589
7,8,2,1,13458.34,3317.481
7,8,3,1,13627.799,3359.253
7,8,4,1,13986.585,3447.693
7,8,5,1,13889.704,3423.812
7,8,6,1,14081.33,3471.048
7,8,7,1,14213.527,3503.634
7,8,8,1,14008.15,3453.009
7,8,9,2,14039.023,7606.343
7,8,10,2,12673.409,6866.453
7,8,11,2,12657.526,6857.848
7,8,12,2,13516.494,7323.236
7,8,13,2,13330.324,7222.369
7,8,14,2,13159.782,7129.97
7,8,15,3,13464.878,11610.764
7,8,16,3,14162.287,12212.14
7,8,17,3,15322.591,13212.67
7,8,18,2,15457.006,8374.606
7,8,19,2,16236.811,8797.104
7,8,20,3,15742.328,13574.609
7,8,21,3,15770.798,13599.159
7,8,22,3,14985.771,12922.23
7,8,23,2,15323.817,8302.444
7,8,24,2,15819.443,8570.974
7,9,1,1,15413.126,3799.336
7,9,2,1,15622.266,3850.889
7,9,3,1,15554.369,3834.152
7,9,4,1,15493.38,3819.118
7,9,5,1,15670.725,3862.834
7,9,6,1,15725.247,3876.273
7,9,7,1,15194.966,3745.559
7,9,8,1,14450.265,3561.99
7,9,9,2,14579.339,7899.086
7,9,10,2,13890.979,7526.132
7,9,11,2,12809.374,6940.119
7,9,12,2,12762.52,6914.734
7,9,13,2,12780.333,6924.384
7,9,14,2,12530.043,6788.777
7,9,15,3,13053.683,11256.191
7,9,16,3,11663.721,10057.626
7,9,17,3,13035.317,11240.354
7,9,18,2,14478.848,7844.64
7,9,19,2,15578.098,8440.213
7,9,20,3,16093.322,13877.272
7,9,21,3,15816.311,13638.405
7,9,22,3,15557.436,13415.177
7,9,23,2,15688.365,8499.956
7,9,24,2,15568.482,8435.003
7,10,1,1,15457.646,3810.31
7,10,2,1,15574.569,3839.131
7,10,3,1,15511.815,3823.662
7,10,4,1,15722.728,3875.652
7,10,5,1,15771.256,3887.615
7,10,6,1,15690.836,3867.791
7,10,7,1,15443.205,3806.75
7,10,8,1,14803.376,3649.032
7,10,9,2,14375.002,7788.376
7,10,10,2,12892.915,6985.381
7,10,11,2,12340.711,6686.197
7,10,12,2,12700.685,6881.231
7,10,13,2,12889.038,6983.281
7,10,14,2,12334.946,6683.074
7,10,15,3,12314.522,10618.813
7,10,16,3,13799.921,11899.672
7,10,17,3,15294.375,13188.34
7,10,18,2,15337.134,8309.659
7,10,19,2,16268.466,8814.255
7,10,20,3,15849.631,13667.137
7,10,21,3,15637.11,13483.88
7,10,22,3,15605.297,13456.447
7,10,23,2,15587.381,8445.243
7,10,24,2,15764.312,8541.104
7,11,1,1,15143.921,3732.977
7,11,2,1,15605.721,3846.81
7,11,3,1,15463.463,3811.744
7,11,4,1,15604.523,3846.515
7,11,5,1,15221.096,3752
7,11,6,1,14109.377,3477.961
7,11,7,1,13830.272,3409.162
7,11,8,1,13119.302,3233.908
7,11,9,2,13804.321,7479.181
7,11,10,2,14041.415,7607.639
7,11,11,2,12881.21,6979.04
7,11,12,2,12581.542,6816.68
7,11,13,2,12805.583,6938.065
7,11,14,2,12534.046,6790.946
7,11,15,3,11645.877,10042.24
7,11,16,3,13151.1,11340.194
7,11,17,3,14067.972,12130.812
7,11,18,2,14345.972,7772.648
7,11,19,2,14997.071,8125.413
7,11,20,3,16050.036,13839.946
7,11,21,3,15597.567,13449.782
7,11,22,3,15510.654,13374.837
7,11,23,2,15733.032,8524.157
7,11,24,2,15784.202,8551.88
7,12,1,1,15509.494,3823.09
7,12,2,1,15338.393,3780.914
7,12,3,1,15599.534,3845.285
7,12,4,1,15616.866,3849.557
7,12,5,1,15488.476,3817.909
7,12,6,1,15464.051,3811.889
7,12,7,1,14934.495,3681.353
7,12,8,1,13861.936,3416.967
7,12,9,2,13652.585,7396.97
7,12,10,2,12484.12,6763.896
7,12,11,2,11723.636,6351.866
7,12,12,2,11755.86,6369.325
7,12,13,2,12296.604,6662.3
7,12,14,2,11869.517,6430.904
7,12,15,3,11180.974,9641.354
7,12,16,3,11923.009,10281.211
7,12,17,3,13455.371,11602.566
7,12,18,2,14018.631,7595.294
7,12,19,2,14407.621,7806.049
7,12,20,3,14374.057,12394.75
7,12,21,3,13299.425,11468.094
7,12,22,3,12909.742,11132.071
7,12,23,2,13549.638,7341.194
7,12,24,2,13617.07,7377.729
7,13,1,1,13116.681,3233.262
7,13,2,1,13613.024,3355.61
7,13,3,1,14283.207,3520.81
7,13,4,1,14290.984,3522.727
7,13,5,1,14406.342,3551.163
7,13,6,1,14281.189,3520.313
7,13,7,1,14147.553,3487.372
7,13,8,1,13321.926,3283.855
7,13,9,2,12766.617,6916.953
7,13,10,2,11657.716,6316.15
7,13,11,2,11457.426,6207.634
7,13,12,2,12201.738,6610.901
7,13,13,2,11423.921,6189.48
7,13,14,2,11490.153,6225.365
7,13,15,3,11310.924,9753.41
7,13,16,3,11629.869,10028.436
7,13,17,3,12791.383,11030.01
7,13,18,2,13808.42,7481.402
7,13,19,2,14207.925,7697.854
7,13,20,3,13575.293,11705.975
7,13,21,3,13317.558,11483.73
7,13,22,3,13272.452,11444.836
7,13,23,2,13549.268,7340.993
7,13,24,2,14226.633,7707.99
7,14,1,1,13955.477,3440.025
7,14,2,1,13932.203,3434.288
7,14,3,1,13926.08,3432.779
7,14,4,1,14498.894,3573.977
7,14,5,1,14466.417,3565.972
7,14,6,1,14818.783,3652.83
7,14,7,1,14904.985,3674.079
7,14,8,1,12729.646,3137.858
7,14,9,2,11379.473,6165.398
7,14,10,2,10757.033,5828.16
7,14,11,2,10333.617,5598.754
7,14,12,2,10444.684,5658.93
7,14,13,2,10296.649,5578.724
7,14,14,2,10044.193,5441.944
7,14,15,3,11199.54,9657.363
7,14,16,3,10888.701,9389.327
7,14,17,3,11358.5,9794.434
7,14,18,2,11492.843,6226.822
7,14,19,2,11623.853,6297.804
7,14,20,3,11969.258,10321.091
7,14,21,3,12111.949,10444.133
7,14,22,3,11583.154,9988.154
7,14,23,2,11371.981,6161.339
7,14,24,2,12244.172,6633.892
7,15,1,1,12243.232,3017.957
7,15,2,1,12704.285,3131.606
7,15,3,1,12694.613,3129.222
7,15,4,1,12765.195,3146.621
7,15,5,1,12978.556,3199.214
7,15,6,1,12555.576,3094.949
7,15,7,1,12166.879,2999.136
7,15,8,1,11362.214,2800.786
7,15,9,2,8149.388,4415.338
7,15,10,2,6267.187,3395.562
7,15,11,2,6442.212,3490.391
7,15,12,2,7098.708,3846.08
7,15,13,2,6540.301,3543.535
7,15,14,2,7782.795,4216.718
7,15,15,3,8165.966,7041.513
7,15,16,3,8441.677,7279.258
7,15,17,3,7791.453,6718.57
7,15,18,2,8849.48,4794.648
7,15,19,2,9455.068,5122.756
7,15,20,3,10432.738,8996.15
7,15,21,3,11156.004,9619.822
7,15,22,3,11696.114,10085.559
7,15,23,2,12728.698,6896.409
7,15,24,2,13890.37,7525.802
7,16,1,1,13974.865,3444.804
7,16,2,1,15329.254,3778.661
7,16,3,1,15670.601,3862.803
7,16,4,1,15607.429,3847.231
7,16,5,1,15490.173,3818.328
7,16,6,1,15879.101,3914.198
7,16,7,1,15171.141,3739.686
7,16,8,1,14620.762,3604.018
7,16,9,2,14478.082,7844.225
7,16,10,2,14969.81,8110.643
7,16,11,2,15325.561,8303.389
7,16,12,2,14661.557,7943.632
7,16,13,2,16356.775,8862.101
7,16,14,2,17441.036,9449.553
7,16,15,3,17610.378,15185.429
7,16,16,3,18170.978,15668.834
7,16,17,3,17941.623,15471.062
7,16,18,2,17949.359,9724.963
7,16,19,2,19252.771,10431.151
7,16,20,3,19203.858,16559.486
7,16,21,3,19034.242,16413.227
7,16,22,3,18663.937,16093.912
7,16,23,2,18569.627,10061.024
7,16,24,2,18297.966,9913.838
7,17,1,1,17912.86,4415.52
7,17,2,1,18172.962,4479.635
7,17,3,1,18683.75,4605.544
7,17,4,1,18626.985,4591.552
7,17,5,1,19101.596,4708.543
7,17,6,1,18269.705,4503.482
7,17,7,1,18067.528,4453.646
7,17,8,1,18322.9,4516.595
7,17,9,2,17373.03,9412.707
7,17,10,2,17605.195,9538.494
7,17,11,2,15824.05,8573.47
7,17,12,2,16535.634,8959.007
7,17,13,2,17148.327,9290.963
7,17,14,2,16610.719,8999.687
7,17,15,3,17266.937,14889.28
7,17,16,3,17225.698,14853.719
7,17,17,3,17739.418,15296.7
7,17,18,2,18759.557,10163.928
7,17,19,2,19154.171,10377.73
7,17,20,3,18876.695,16277.375
7,17,21,3,19351.564,16686.854
7,17,22,3,19228.3,16580.563
7,17,23,2,18754.133,10160.989
7,17,24,2,18069.765,9790.199
7,18,1,1,17943.921,4423.177
7,18,2,1,18046.692,4448.51
7,18,3,1,18561.126,4575.317
7,18,4,1,18031.624,4444.795
7,18,5,1,18346.189,4522.335
7,18,6,1,18842.925,4644.781
7,18,7,1,19029.804,4690.847
7,18,8,1,18298.723,4510.635
7,18,9,2,17903.728,9700.24
7,18,10,2,16467.761,8922.233
7,18,11,2,16044.569,8692.947
7,18,12,2,15869.701,8598.204
7,18,13,2,15303.414,8291.39
7,18,14,2,17460.236,9459.956
7,18,15,3,18525.358,15974.416
7,18,16,3,17942.689,15471.981
7,18,17,3,18171.745,15669.496
7,18,18,2,18241.081,9883.018
7,18,19,2,19045.938,10319.089
7,18,20,3,17217.268,14846.45
7,18,21,3,17846.449,15388.993
7,18,22,3,17567.448,15148.41
7,18,23,2,16325.028,8844.9
7,18,24,2,16229.247,8793.006
7,19,1,1,15559.414,3835.396
7,19,2,1,15843.075,3905.318
7,19,3,1,16603.922,4092.867
7,19,4,1,15681.095,3865.39
7,19,5,1,15133.831,3730.489
7,19,6,1,15305.886,3772.901
7,19,7,1,15239.235,3756.471
7,19,8,1,15243.317,3757.478
7,19,9,2,15585.526,8444.238
7,19,10,2,14453.601,7830.961
7,19,11,2,13171.429,7136.28
7,19,12,2,12293.365,6660.545
7,19,13,2,13090.095,7092.213
7,19,14,2,12839.994,6956.709
7,19,15,3,13380.875,11538.329
7,19,16,3,14299.035,12330.058
7,19,17,3,14371.108,12392.206
7,19,18,2,14605.045,7913.013
7,19,19,2,15933.161,8632.587
7,19,20,3,16187.608,13958.574
7,19,21,3,16836.792,14518.365
7,19,22,3,16657.953,14364.153
7,19,23,2,16694.652,9045.162
7,19,24,2,16776.991,9089.774
7,20,1,1,16250.432,4005.731
7,20,2,1,16933.277,4174.053
7,20,3,1,17809.837,4390.125
7,20,4,1,17690.605,4360.734
7,20,5,1,17407.493,4290.947
7,20,6,1,17713.913,4366.48
7,20,7,1,17607.962,4340.363
7,20,8,1,17531.673,4321.557
7,20,9,2,17147.437,9290.481
7,20,10,2,16198.569,8776.385
7,20,11,2,15120.043,8192.039
7,20,12,2,16460.081,8918.072
7,20,13,2,15611.945,8458.552
7,20,14,2,17907.158,9702.098
7,20,15,3,17404.655,15008.034
7,20,16,3,17335.247,14948.184
7,20,17,3,17749.045,15305.001
7,20,18,2,18994.794,10291.38
7,20,19,2,19416.487,10519.852
7,20,20,3,18452.751,15911.808
7,20,21,3,18125.103,15629.276
7,20,22,3,17605.64,15181.343
7,20,23,2,17270.654,9357.24
7,20,24,2,17532.689,9499.211
7,21,1,1,17047.779,4202.278
7,21,2,1,16549.416,4079.431
7,21,3,1,16544.21,4078.148
7,21,4,1,16461.402,4057.735
7,21,5,1,16376.246,4036.745
7,21,6,1,15616.714,3849.52
7,21,7,1,14231.208,3507.993
7,21,8,1,13819.487,3406.504
7,21,9,2,13499.467,7314.011
7,21,10,2,13399.933,7260.084
7,21,11,2,13995.795,7582.922
7,21,12,2,13536.656,7334.16
7,21,13,2,13657.951,7399.878
7,21,14,2,14522.644,7868.368
7,21,15,3,14313.924,12342.897
7,21,16,3,15245.104,13145.853
7,21,17,3,15067.94,12993.085
7,21,18,2,16461.712,8918.955
7,21,19,2,16306.366,8834.789
7,21,20,3,16782.334,14471.407
7,21,21,3,16693.458,14394.769
7,21,22,3,16765.234,14456.661
7,21,23,2,17495.228,9478.915
7,21,24,2,17296.594,9371.295
7,22,1,1,16845.444,4152.402
7,22,2,1,17050.369,4202.916
7,22,3,1,17490.68,4311.453
7,22,4,1,17873.874,4405.91
7,22,5,1,17840.556,4397.697
7,22,6,1,17788.292,4384.814
7,22,7,1,17597.315,4337.738
7,22,8,1,16966.507,4182.244
7,22,9,2,15881.174,8604.42
7,22,10,2,14760.734,7997.366
7,22,11,2,13982.681,7575.816
7,22,12,2,13894.287,7527.925
7,22,13,2,14022.933,7597.625
7,22,14,2,14153.066,7668.131
7,22,15,3,14905.265,12852.81
7,22,16,3,15663.642,13506.759
7,22,17,3,17131.409,14772.414
7,22,18,2,17726.093,9603.997
7,22,19,2,17825.978,9658.115
7,22,20,3,18739.437,16159.016
7,22,21,3,19182.108,16540.732
7,22,22,3,17901.989,15436.885
7,22,23,2,16975.938,9197.563
7,22,24,2,17045.2,9235.089
7,23,1,1,16704.229,4117.592
7,23,2,1,17297.393,4263.807
7,23,3,1,17462.261,4304.447
7,23,4,1,17011.521,4193.34
7,23,5,1,17599.313,4338.231
7,23,6,1,17977.182,4431.375
7,23,7,1,18294.47,4509.587
7,23,8,1,17669.126,4355.44
7,23,9,2,17649.336,9562.41
7,23,10,2,16456.439,8916.099
7,23,11,2,16114.798,8730.997
7,23,12,2,16553.109,8968.474
7,23,13,2,15859.937,8592.914
7,23,14,2,16773.488,9087.876
7,23,15,3,17006.25,14664.49
7,23,16,3,17819.48,15365.737
7,23,17,3,18415.929,15880.056
7,23,18,2,18726.252,10145.883
7,23,19,2,18956.846,10270.819
7,23,20,3,19250.839,16599.998
7,23,21,3,18952.244,16342.52
7,23,22,3,19087.161,16458.859
7,23,23,2,18973.675,10279.937
7,23,24,2,18848.944,10212.358
7,24,1,1,18752.346,4622.453
7,24,2,1,18628.002,4591.802
7,24,3,1,19064.896,4699.497
7,24,4,1,18964.341,4674.71
7,24,5,1,19076.764,4702.422
7,24,6,1,18510.825,4562.918
7,24,7,1,18526.933,4566.889
7,24,8,1,18575.794,4578.933
7,24,9,2,17764.463,9624.786
7,24,10,2,16249.237,8803.836
7,24,11,2,16217.751,8786.777
7,24,12,2,16700.714,9048.447
7,24,13,2,16909.807,9161.733
7,24,14,2,16186.461,8769.825
7,24,15,3,16747.426,14441.306
7,24,16,3,17762.082,15316.243
7,24,17,3,17858.255,15399.173
7,24,18,2,17731.038,9606.676
7,24,19,2,19060.212,10326.823
7,24,20,3,19129.017,16494.951
7,24,21,3,19303.123,16645.083
7,24,22,3,20164.56,17387.9
7,24,23,2,20708.821,11220.039
7,24,24,2,19900.848,10782.28
7,25,1,1,18815.452,4638.009
7,25,2,1,19597.26,4830.724
7,25,3,1,18589.287,4582.259
7,25,4,1,18550.61,4572.725
7,25,5,1,18306.873,4512.644
7,25,6,1,17148.939,4227.213
7,25,7,1,16572.708,4085.173
7,25,8,1,15578.821,3840.179
7,25,9,2,13945.846,7555.859
7,25,10,2,13365.822,7241.602
7,25,11,2,13006.886,7047.131
7,25,12,2,12620.173,6837.61
7,25,13,2,12979.062,7032.056
7,25,14,2,12899.969,6989.203
7,25,15,3,13348.034,11510.01
7,25,16,3,13810.896,11909.135
7,25,17,3,14540.875,12538.597
7,25,18,2,14608.811,7915.054
7,25,19,2,15534.871,8416.793
7,25,20,3,15508.211,13372.731
7,25,21,3,15721.959,13557.046
7,25,22,3,15661.785,13505.157
7,25,23,2,15513.774,8405.363
7,25,24,2,15743.315,8529.728
7,26,1,1,15855.191,3908.305
7,26,2,1,16233.839,4001.641
7,26,3,1,17986.837,4433.755
7,26,4,1,17787.779,4384.688
7,26,5,1,17410.945,4291.798
7,26,6,1,17448.858,4301.144
7,26,7,1,18109.388,4463.964
7,26,8,1,17361.377,4279.579
7,26,9,2,16430.568,8902.082
7,26,10,2,15564.293,8432.734
7,26,11,2,15132.563,8198.823
7,26,12,2,15013.135,8134.117
7,26,13,2,15811.375,8566.603
7,26,14,2,15748.676,8532.632
7,26,15,3,16268.686,14028.488
7,26,16,3,16102.928,13885.554
7,26,17,3,17473.137,15067.086
7,26,18,2,17895.193,9695.616
7,26,19,2,18186.816,9853.617
7,26,20,3,17892.443,15428.653
7,26,21,3,17527.673,15114.113
7,26,22,3,16998.296,14657.631
7,26,23,2,16242.449,8800.159
7,26,24,2,16357.925,8862.724
7,27,1,1,16024.311,3949.993
7,27,2,1,16469.898,4059.83
7,27,3,1,16685.823,4113.055
7,27,4,1,16484.47,4063.422
7,27,5,1,16842.287,4151.624
7,27,6,1,16783.123,4137.04
7,27,7,1,16225.476,3999.58
7,27,8,1,15714.889,3873.72
7,27,9,2,14548.552,7882.405
7,27,10,2,13772.589,7461.989
7,27,11,2,13622.798,7380.832
7,27,12,2,13082.658,7088.184
7,27,13,2,11821.432,6404.852
7,27,14,2,12177.602,6597.825
7,27,15,3,12101.655,10435.257
7,27,16,3,12832.109,11065.127
7,27,17,3,12403.338,10695.398
7,27,18,2,13211.011,7157.726
7,27,19,2,13528.797,7329.902
7,27,20,3,13647.975,11768.649
7,27,21,3,13995.635,12068.436
7,27,22,3,13677.072,11793.739
7,27,23,2,13691.475,7418.041
7,27,24,2,13683.089,7413.498
7,28,1,1,13363.522,3294.108
7,28,2,1,14416.287,3553.615
7,28,3,1,14698.427,3623.162
7,28,4,1,14714.777,3627.193
7,28,5,1,14694.737,3622.253
7,28,6,1,15263.891,3762.549
7,28,7,1,16271.07,4010.819
7,28,8,1,16466.245,4058.929
7,28,9,2,15852.411,8588.836
7,28,10,2,14719.887,7975.235
7,28,11,2,14600.782,7910.704
7,28,12,2,14665.187,7945.598
7,28,13,2,14750.885,7992.03
7,28,14,2,14848.208,8044.759
7,28,15,3,14827.313,12785.592
7,28,16,3,15712.323,13548.736
7,28,17,3,15241.953,13143.136
7,28,18,2,16722.68,9060.348
7,28,19,2,17534.089,9499.969
7,28,20,3,17913.925,15447.177
7,28,21,3,17635.591,15207.17
7,28,22,3,17572.886,15153.099
7,28,23,2,18293.792,9911.576
7,28,24,2,17951.924,9726.353
7,29,1,1,17575.767,4332.427
7,29,2,1,17906.417,4413.932
7,29,3,1,17891.743,4410.315
7,29,4,1,17217.754,4244.176
7,29,5,1,17018.918,4195.163
7,29,6,1,17605.311,4339.709
7,29,7,1,16513.952,4070.689
7,29,8,1,14519.849,3579.143
7,29,9,2,13336.825,7225.892
7,29,10,2,12419.286,6728.769
7,29,11,2,12022.837,6513.973
7,29,12,2,12653.561,6855.699
7,29,13,2,12876.192,6976.321
7,29,14,2,12018.621,6511.689
7,29,15,3,13166.912,11353.828
7,29,16,3,13509.537,11649.273
7,29,17,3,13906.192,11991.31
7,29,18,2,13575.623,7355.273
7,29,19,2,13750.839,7450.205
7,29,20,3,13531.567,11668.27
7,29,21,3,14504.348,12507.099
7,29,22,3,16222.797,13988.918
7,29,23,2,17478.908,9470.072
7,29,24,2,18395.534,9966.7
7,30,1,1,18088.072,4458.71
7,30,2,1,18070.163,4454.295
7,30,3,1,18381.077,4530.936
7,30,4,1,18101.6,4462.044
7,30,5,1,17950.385,4424.77
7,30,6,1,18392.874,4533.843
7,30,7,1,18322.306,4516.448
7,30,8,1,16884.651,4162.066
7,30,9,2,14613.372,7917.525
7,30,10,2,13059.538,7075.658
7,30,11,2,12770.955,6919.303
7,30,12,2,13053.98,7072.647
7,30,13,2,12919.935,7000.021
7,30,14,2,12955.14,7019.095
7,30,15,3,13182.795,11367.524
7,30,16,3,14206.168,12249.979
7,30,17,3,15535.35,13396.133
7,30,18,2,16157.435,8754.098
7,30,19,2,16490.535,8934.572
7,30,20,3,16641.529,14349.99
7,30,21,3,16755.921,14448.631
7,30,22,3,17414.523,15016.543
7,30,23,2,18860.61,10218.679
7,30,24,2,19433.884,10529.278
7,31,1,1,19780.369,4875.861
7,31,2,1,20116.837,4958.8
7,31,3,1,20106.606,4956.278
7,31,4,1,20215.545,4983.132
7,31,5,1,20089.375,4952.031
7,31,6,1,19805.97,4882.172
7,31,7,1,19300.577,4757.592
7,31,8,1,18500.542,4560.384
7,31,9,2,17782.86,9634.753
7,31,10,2,15557.954,8429.299
7,31,11,2,15913.55,8621.961
7,31,12,2,16487.567,8932.964
7,31,13,2,16257.091,8808.092
7,31,14,2,17144.244,9288.751
7,31,15,3,17915.193,15448.271
7,31,16,3,18182.49,15678.761
7,31,17,3,19379.853,16711.247
7,31,18,2,19998.538,10835.208
7,31,19,2,20369.042,11035.947
7,31,20,3,20804.436,17939.665
7,31,21,3,20773.313,17912.828
7,31,22,3,20952.575,18067.405
7,31,23,2,20557.513,11138.06
7,31,24,2,20689.795,11209.731
8,1,1,1,20820.982,5132.372
8,1,2,1,21016.262,5180.509
8,1,3,1,20189.704,4976.762
8,1,4,1,20760.385,5117.435
8,1,5,1,20792.768,5125.417
8,1,6,1,19970.647,4922.764
8,1,7,1,19387.685,4779.064
8,1,8,1,19365.143,4773.508
8,1,9,2,17008.451,9215.179
8,1,10,2,15157.643,8212.411
8,1,11,2,14542.435,7879.091
8,1,12,2,15002.655,8128.438
8,1,13,2,15884.855,8606.415
8,1,14,2,15992.698,8664.844
8,1,15,3,15222.04,13125.965
8,1,16,3,16063.563,13851.611
8,1,17,3,16736.734,14432.086
8,1,18,2,17589.15,9529.801
8,1,19,2,17464.088,9462.043
8,1,20,3,16938.228,14605.834
8,1,21,3,16433.994,14171.033
8,1,22,3,16640.831,14349.389
8,1,23,2,17122.455,9276.946
8,1,24,2,17587.156,9528.721
8,2,1,1,16715.692,4120.418
8,2,2,1,16566.849,4083.728
8,2,3,1,16105.477,3970
8,2,4,1,15412.829,3799.262
8,2,5,1,15763.972,3885.819
8,2,6,1,16903.868,4166.804
8,2,7,1,16705.315,4117.86
8,2,8,1,16183.652,3989.27
8,2,9,2,16358.959,8863.284
8,2,10,2,16148.472,8749.242
8,2,11,2,16316.246,8840.142
8,2,12,2,15774.998,8546.894
8,2,13,2,15955.824,8644.865
8,2,14,2,14650.193,7937.474
8,2,15,3,15515.132,13378.698
8,2,16,3,16230.717,13995.747
8,2,17,3,16503.158,14230.673
8,2,18,2,16853.772,9131.374
8,2,19,2,16689.117,9042.164
8,2,20,3,17015.317,14672.308
8,2,21,3,17301.07,14918.712
8,2,22,3,17345.065,14956.649
8,2,23,2,17143.984,9288.611
8,2,24,2,17137.287,9284.982
8,3,1,1,17125.694,4221.483
8,3,2,1,17240.453,4249.772
8,3,3,1,17591.489,4336.302
8,3,4,1,17399.303,4288.928
8,3,5,1,17272.126,4257.579
8,3,6,1,17507.62,4315.628
8,3,7,1,17193.785,4238.268
8,3,8,1,16370.651,4035.365
8,3,9,2,15268.682,8272.572
8,3,10,2,13736.807,7442.602
8,3,11,2,13442.047,7282.901
8,3,12,2,14917.596,8082.353
8,3,13,2,15158.363,8212.801
8,3,14,2,13838.933,7497.934
8,3,15,3,13477.887,11621.982
8,3,16,3,14103.351,12161.319
8,3,17,3,13761.57,11866.602
8,3,18,2,14221.828,7705.387
8,3,19,2,15424.201,8356.832
8,3,20,3,15398.373,13278.017
8,3,21,3,14860.032,12813.805
8,3,22,3,15797.294,13622.006
8,3,23,2,16247.585,8802.941
8,3,24,2,16278.241,8819.551
8,4,1,1,16022.857,3949.634
8,4,2,1,16831.447,4148.952
8,4,3,1,17130.07,4222.562
8,4,4,1,17194.41,4238.422
8,4,5,1,17370.602,4281.853
8,4,6,1,17070.294,4207.827
8,4,7,1,16723.911,4122.444
8,4,8,1,16027.364,3950.745
8,4,9,2,15239.317,8256.662
8,4,10,2,13880.943,7520.695
8,4,11,2,13581.389,7358.397
8,4,12,2,13759.99,7455.163
8,4,13,2,14123.629,7652.182
8,4,14,2,14389.14,7796.036
8,4,15,3,13918.002,12001.493
8,4,16,3,15827.108,13647.715
8,4,17,3,16335.906,14086.451
8,4,18,2,16445.443,8910.141
8,4,19,2,16952.965,9185.116
8,4,20,3,17470.068,15064.44
8,4,21,3,17831.199,15375.843
8,4,22,3,18109.303,15615.652
8,4,23,2,18260.925,9893.769
8,4,24,2,18474.921,10009.712
8,5,1,1,18072.532,4454.879
8,5,2,1,18207.2,4488.075
8,5,3,1,18280.391,4506.116
8,5,4,1,18222.526,4491.853
8,5,5,1,18257.739,4500.533
8,5,6,1,18557.115,4574.329
8,5,7,1,18265.641,4502.481
8,5,8,1,17037.327,4199.701
8,5,9,2,15476.147,8384.976
8,5,10,2,15472.788,8383.157
8,5,11,2,15347.178,8315.101
8,5,12,2,17419.819,9438.058
8,5,13,2,16289.726,8825.774
8,5,14,2,16409.242,8890.527
8,5,15,3,16781.796,14470.943
8,5,16,3,16550.675,14271.647
8,5,17,3,17793.92,15343.697
8,5,18,2,19056.323,10324.716
8,5,19,2,19696.386,10671.502
8,5,20,3,19163.727,16524.882
