real,pred
17773.639,15618.485576589153
18492.83,16210.308680138227
18804.592,16657.72453638677
19444.258,16931.56374028145
19090.049,16784.423512188943
17433.73,15985.792029952876
17971.77,16233.66821417565
18697.623,16593.788468845327
18995.506,16746.194613465243
19323.562,16923.32013516976
18350.412,15496.4072786723
17303.334,14953.821254067532
17479.736,15088.813305001147
16463.244,14493.52151347006
17084.936,14900.127841694924
15805.756,14075.445695503724
15202.15,12599.084896140088
16155.149,13252.630054917558
16748.13,13694.955117424215
17303.557,15134.043358236073
19217.658,16518.49659084566
19799.775,15865.20370791675
19966.262,16075.32723829416
20173.697,16311.993305394673
19515.305,16908.788022496214
19044.594,16585.761150865957
18418.258,16420.460935460964
18726.977,16546.156389384545
19080.072,16702.74617562159
19230.178,16775.694768033016
19161.215,16746.485025582824
19059.385,16696.808950871702
19042.426,16686.988323386064
18947.42,16632.207130196886
17698.775,15088.357882739436
15535.822,13864.274285027317
15007.194,13534.43603227482
16215.792,14285.272331708265
14477.845,13152.85265304766
15664.939,13927.246020431348
16005.357,13054.186726050659
16755.955,13584.004211667272
16686.7,13619.380861064925
17123.22,14947.394610705718
16726.648,14664.64716065373
17183.3,14158.151964613717
18231.75,14920.539044331186
19041.672,15535.035653949024
19930.1,17155.31806592341
20127.318,17351.767386283493
19647.252,16857.767477422673
19831.332,16947.072594762045
19345.605,16745.868287284975
19620.877,16879.887178437337
18965.812,16569.57381904767
18806.12,16484.012611465983
18025.096,16052.158294313957
17084.64,15485.368984115283
17762.031,15072.294003058369
16214.575,14216.354433739716
16972.33,14681.06734764177
17205.281,14844.0106054023
16759.078,14584.454562337867
16840.027,14649.668278834119
17671.373,14004.17865106884
18452.012,14554.822118397267
18510.543,14688.444961105422
18032.012,15534.899026424453
19509.658,16596.8325717358
20142.342,15975.896529807667
19850.826,15903.269337395102
20095.42,16158.607332663221
19875.586,17051.26010586755
19699.146,16965.35255381541
19016.283,16525.30888589974
19757.512,16842.263920951646
19893.39,16914.22264514241
19576.02,16781.32261200468
18925.56,16469.137903525443
19281.812,16646.42086693553
19173.477,16589.23287281727
