real,pred
5487.915,5365.7104417717055
5337.982,5229.806377584615
4755.183,4736.987123821947
4138.981,4284.218075921867
3090.246,3696.098499504998
2448.411,3457.655689574994
2461.959,3461.712971779064
2462.283,3461.808067147618
2363.048,3433.0337640383455
2395.332,3442.14461218999
2401.56,3443.9280115884876
2406.733,3445.41580319407
2837.993,3591.1583517841955
5621.983,5490.137655251521
7651.193,7613.3292185090395
7943.4023,7939.132397725778
7801.6943,7781.00238186501
7215.2144,7131.207963715222
8066.753,8076.821177517187
8501.788,8560.889997044218
8461.488,8516.239674611083
8250.669,8281.91596892096
8111.7437,8127.024648335435
7450.829,7390.907104307888
6935.673,6826.795796625349
6383.115,6242.165428590824
6020.675,5875.074211701265
5347.206,5238.062593738558
3709.8708,4014.6241889430353
2667.651,3528.5156719613465
2774.38,3566.993421215403
2712.59,3544.3953460663984
2655.115,3524.159631677359
2654.603,3523.980609543557
2691.755,3536.966632699079
2686.255,3535.0220361569304
3176.806,3735.4412402092125
5935.98,5791.540350414613
8421.805,8472.221722645047
8964.078,9067.98188767052
8581.751,8649.312197199039
8199.8,8225.23131377934
8824.673,8916.230667185737
8911.703,9011.105680131932
8669.656,8746.22088937753
8297.36,8333.901342899711
8095.3394,8108.719141567229
7351.068,7280.656081603353
6424.681,6285.177907968385
6292.24,6148.743886453089
5537.052,5410.995358628753
4751.973,4734.433153279865
3589.1328,3945.8852586757675
2882.224,3608.521142269201
2959.773,3640.021084595162
3001.995,3657.746309333622
2965.897,3642.5624882480993
3005.563,3659.2584921044972
3079.647,3691.400829969521
3040.215,3674.13477460978
4015.155,4202.434827949957
7303.795,7228.5574286411975
9431.386,9566.511048349188
9820.359,9966.109942938494
9132.789,9249.931378967301
8547.908,8611.915029873851
9835.246,9981.072875753369
10512.664,10631.482056637313
10163.155,10303.71957162085
9956.311,10101.77451161687
9702.35,9846.58691825081
8945.681,9048.01781740905
7970.249,7969.091460136125
7461.284,7402.47666410685
6671.1333,6543.630631812498
6087.417,5941.52635401637
4612.496,4625.575050751323
3910.758,4135.9884030617395
4032.013,4213.389629716705
3984.3762,4182.6089977859665
3711.983,4015.861784849035
3631.085,3969.415905299062
3762.616,4045.649282844102
3857.376,4102.885997672497
5296.365,5192.709202026883
8354.024,8396.92898368702
10591.196,10702.613231277168
11036.676,11087.020885057482
10211.912,10350.490144376636
8423.199,8473.763241901404
10136.248,10277.767204574788
10736.641,10831.763949544636
11142.853,11173.57102017991
11252.011,11260.407551696533
11171.452,11196.533648742901
10643.58,10749.51880734348
9501.657,9639.850932060606
9052.071,9163.121095986431
8242.517,8272.824658509337
7848.515,7833.219230449892
6488.741,6351.802895342921
4786.949,4762.311483609202
4957.812,4901.634916501194
4964.699,4907.358551351697
4612.535,4625.614528291983
4555.4,4582.084321580432
4757.797,4739.060689030754
4787.165,4762.473498613774
6244.971,6100.501701141998
9006.641,9114.06386953062
10675.992,10778.323040155154
11226.857,11240.591900239213
10689.98,10790.701770009677
9590.503,9731.888044423255
11074.924,11118.430401809594
10914.493,10984.939032976241
11153.532,11182.161183857943
11419.859,11389.573243311497
11000.695,11057.228900366954
10441.195,10565.91363201434
9526.881,9666.058545272748
9237.296,9361.57331185053
8658.491,8733.920113276752
8518.502,8579.377680658885
6967.963,6861.699266646632
5254.748,5155.89990732745
5377.499,5265.285402427368
5410.967,5295.523435231122
5408.542,5293.325019344036
5191.393,5100.392920244678
5409.34,5294.044813957739
4924.148,4873.759061831184
6540.943,6406.395753645665
8765.468,8851.436343168234
10787.976,10876.51871399794
11279.333,11281.792834102913
10646.811,10752.394880184982
9207.348,9329.667609059798
10876.367,10952.55211559548
11104.114,11142.224225416956
11007.803,11063.12968604724
11356.161,11341.18238422811
10984.069,11043.384636288007
10653.991,10758.784438004588
9944.929,10090.493666372524
10040.889,10185.011505906265
9049.823,9160.691150015566
8941.943,9043.950804371018
7713.305,7682.462503081084
5393.332,5279.568707618651
5354.518,5244.620611770703
5402.882,5288.199753444433
5285.248,5182.845315367731
5099.792,5021.329412375839
5282.277,5180.20997895713
5329.563,5222.270537903249
6567.077,6433.819246324304
9078.772,9191.885161787925
11060.647,11106.731010682935
11764.535,11637.592793558968
11086.911,11128.216251761167
9497.68,9635.707807354263
11571.649,11501.70317932465
12130.341,11874.260984627708
11608.386,11528.159368026803
11790.109,11655.042974873259
11448.071,11410.748924238473
11154.432,11182.876921362646
10795.94,10883.418011857686
10550.145,10665.537436070315
9265.615,9391.671528491184
8513.295,8573.609639410093
7321.7505,7248.318855615419
5203.539,5110.983743137593
5297.929,5194.097171142201
5232.067,5135.946403010634
5039.847,4970.362215605185
4952.389,4897.119985013864
5171.927,5083.467236687394
5076.848,5001.7438246299325
6469.8,6332.057304007807
9349.493,9480.438732664428
10988.651,11047.200544536361
11334.543,11324.579592025651
10618.341,10726.964541356232
9189.906,9311.046951436127
11387.305,11364.933437103447
10807.901,10893.767960734971
9793.275,9938.805738007082
10322.132,10454.986539972446
11193.499,11214.123004456305
10953.7,11017.969855543746
10111.207,10253.515387985139
10005.235,10150.024917235309
9447.686,9583.548132124397
9241.925,9366.489317507156
7641.957,7603.029113099377
5223.973,5128.850802300827
5345.756,5236.759815983962
5411.38,5295.89062743909
5156.188,5069.834848973631
5121.39,5039.838597857969
5310.235,5205.031029365981
5212.164,5118.505730876242
6605.701,6474.461757912842
9529.049,9668.301869791216
11442.111,11406.282877048756
12249.673,11945.321549156095
11319.431,11312.920767701095
9796.902,9942.463531287918
11346.96,11334.121319071526
10395.932,10523.983780202208
8700.079,8779.662587581235
6767.6743,6646.32380289769
6517.645,6381.986215758816
6036.579,5890.841265491352
4610.751,4624.220834644416
4218.355,4338.282669343648
3925.705,4145.327096672964
3786.499,4059.8691229190713
3592.397,3947.683640280618
