real,pred
10650.821,10554.614853512923
11008.711,10944.568337667903
11138.665,11137.316904732874
11377.959,11395.573858514523
10601.059,10631.07666344057
9373.625,9529.282788254337
7326.3633,7588.490882506403
4591.247,4542.402173249093
4672.133,4599.086493649204
4646.081,4563.208690327393
4501.14,4423.251804126155
4297.659,4233.450873656611
4347.348,4280.43110512898
4328.348,4270.101927813855
5445.997,5311.893107132017
8062.339,7800.644882809241
10070.767,9964.73701262166
10807.309,10701.466300834929
9821.461,9712.409510043013
9032.9,8802.008062572104
10097.333,9867.467127192165
10276.951,10073.107807893772
10065.171,9900.21078513798
9944.701,9817.96114848695
9076.948,9001.51363300718
8321.732,8295.199259463097
8103.4824,8046.1758837761245
7904.6694,7871.188824559531
7449.381,7443.747303187085
6552.915,6764.261499994917
5184.665,5512.032157080698
3676.964,3704.5535897574932
3710.6208,3717.192565372978
3596.178,3598.0982402210916
3547.495,3543.2400637763935
3430.346,3429.85654265157
3416.2427,3416.8051135342007
3337.5208,3349.54571945414
3685.989,3685.360408052054
5495.04,5264.993263955003
7767.475,7628.664865834333
8597.963,8469.203338482794
8809.578,8681.551164873743
8381.524,8159.01787730482
8771.759,8566.618600397043
9145.877,8962.265157648239
9182.786,9029.527722401319
8724.669,8611.138567522761
8205.98,8134.584161526282
7643.2163,7618.011499972463
7255.573,7180.480960134784
7020.8315,6973.2716029041285
6063.497,6051.8058047306795
5090.037,5342.150753049647
3558.209,3962.4814608063034
2694.271,2794.6497932751918
2681.29,2763.10626057261
2585.043,2658.311484914173
2765.538,2814.5052249391406
2748.459,2792.8151159996405
2727.328,2772.853032816353
2698.295,2751.4165716641
3164.711,3198.422554084786
5428.081,5199.782829285429
7306.844,7158.128756521796
7998.453,7856.963892082373
7914.8877,7765.351272078494
7747.0015,7531.0289388761485
8137.4595,7938.815233865738
8567.028,8389.254164678612
8385.168,8238.956158665069
7727.959,7620.406473284952
7539.079,7470.113937073313
7129.358,7105.734207487197
6610.681,6524.952175225387
6185.379,6130.429995205274
5804.537,5790.410614801496
5107.504,5355.004878235263
2880.309,3325.4453910681523
2284.32,2406.0851179571605
2213.339,2321.1368965320503
2227.66,2319.145921702721
2195.089,2278.0978446758877
1978.3861,2070.0292363988306
1112.934,1258.3772424524432
951.112,1112.0990529829817
1030.148,1198.8625190265207
665.12,455.5453785483292
685.623,410.32579216529774
701.716,423.88706983859527
709.346,437.20968643658745
794.73,633.7236186222608
773.734,647.3435040656376
1006.973,914.3763121138411
869.103,831.3871976344519
762.896,788.1513809719552
1033.207,1109.3836219487912
794.576,956.61426119272
712.864,755.1276748449893
681.093,793.5743717313029
649.588,837.8197986941537
643.457,1173.721385084741
640.277,1274.150056324126
706.861,926.4053857781406
669.093,869.9718428686867
621.136,808.3323642625527
613.4,789.5897226029263
623.375,793.2218573584317
607.977,779.1589430270615
613.499,791.3957946405843
699.139,885.840733480677
1050.896,840.7939980059183
1025.528,753.8355140065556
966.54504,691.6896697294136
1082.216,810.7657014743035
954.904,794.6859915642415
980.348,852.5649979529758
1140.508,1048.3684358439862
1244.219,1196.2508719732443
1324.763,1328.4602905297234
1198.379,1270.4516281093474
1021.604,1173.9189304325157
855.756,892.3102444212333
851.0641,954.3581806787615
816.625,994.0392567316014
825.01,1341.2944372435056
796.277,1416.9347118649353
827.472,1028.5090897318098
793.855,977.7588941746649
791.38,960.5729927769827
767.345,928.066662231322
789.136,944.2633451803671
772.941,930.7014958169317
816.409,979.7691977332588
1151.189,1309.4799719888003
2099.421,1887.7757223557312
2433.026,2175.6361682900033
2389.656,2123.3505632028864
2047.149,1778.3551115447196
1816.291,1643.9234276786985
2119.952,1970.5570497539306
2261.507,2144.2131634554876
2188.487,2115.2070509251325
2151.994,2129.445660522765
2175.409,2208.5344645344617
1899.929,2009.2598273518868
1550.6091,1552.281429744446
1535.8632,1599.5710859580445
1524.923,1655.638695202472
1526.4591,1985.3083225694072
1434.268,1997.3712478349146
1413.178,1567.1015121954174
1462.903,1597.310690147032
1487.303,1607.9370467969936
1364.288,1484.6617013860384
1439.261,1552.6116437544858
1471.8401,1586.3722961462183
1460.223,1584.5711428445377
1695.763,1821.5790368614748
3957.5017,3748.892971678014
6196.336,6033.687062201314
7335.243,7190.18811525423
7556.6084,7409.63857281742
7035.9526,6835.504744175595
7578.96,7392.128657947541
7965.7017,7797.54722030605
7438.041,7302.806166622053
6584.592,6489.083955030697
6139.991,6086.666551514684
5696.883,5693.556803055815
5487.915,5397.776546421338
5337.982,5284.064169133047
4755.183,4752.495423264724
4138.981,4427.573783958529
3090.246,3523.107121083419
2448.411,2523.503864012972
2461.959,2523.8249733299494
2462.283,2515.398930036467
2363.048,2418.0011270197506
2395.332,2448.142965133583
2401.56,2459.0722674046747
2406.733,2474.552946649569
2837.993,2895.4662495850416
5621.983,5413.894734861557
7651.193,7529.431472519427
7943.4023,7817.245329595916
7801.6943,7665.434768949784
7215.2144,7017.8937007313225
8066.753,7877.259001933274
8501.788,8328.274138554885
8461.488,8315.294514350604
8250.669,8137.597383035645
8111.7437,8033.770790715598
7450.829,7420.484961581863
6935.673,6850.494035065891
6383.115,6324.182753325213
6020.675,5997.906173364238
5347.206,5579.993533215831
3709.8708,4103.504551782675
2667.651,2720.2118216520403
2774.38,2809.3256217833964
2712.59,2745.292516807471
2655.115,2688.9296883577686
2654.603,2690.145023197411
2691.755,2731.5921879663065
2686.255,2738.4249697665928
3176.806,3215.7054428537044
5935.98,5731.9406030165765
8421.805,8318.23130568135
8964.078,8859.244198964312
8581.751,8466.212542048632
8199.8,7992.940107872929
8824.673,8624.278612617176
8911.703,8732.868710316248
8669.656,8522.264294127537
8297.36,8185.91958428262
8095.3394,8019.606013899547
7351.068,7324.70671450535
6424.681,6339.80214206061
6292.24,6235.483239012898
5537.052,5522.926447259049
4751.973,5014.824273597434
3589.1328,3994.327163488469
2882.224,2913.304077394756
2959.773,2977.4520065007864
3001.995,3012.2674798421835
2965.897,2977.9719808216473
3005.563,3018.6062189922504
3079.647,3096.252333744019
3040.215,3072.8380435243835
4015.155,4002.363085314037
7303.795,7085.035238863014
9431.386,9340.051537059624
9820.359,9724.813172890501
9132.789,9029.707382412378
8547.908,8338.485200238509
9835.246,9608.020767986622
10512.664,10284.568127496957
10163.155,9977.016625146005
9956.311,9806.548692766595
9702.35,9591.21218684294
8945.681,8887.730148160224
7970.249,7894.769120522924
7461.284,7403.791406464148
6671.1333,6643.859235249049
6087.417,6292.346631707915
4612.496,4956.851677192327
3910.758,3856.740732934238
4032.013,3964.9126192017748
3984.3762,3920.909667446374
3711.983,3671.9066608229637
3631.085,3603.085948104267
3762.616,3736.1270434564362
3857.376,3839.933628178596
5296.365,5193.430072292088
8354.024,8111.021271229959
10591.196,10495.179578629311
11036.676,10933.851612400624
10211.912,10118.076812481771
8423.199,8222.450197302644
10136.248,9900.259404209584
10736.641,10500.009208369756
11142.853,10915.483286160588
11252.011,11050.018940333062
11171.452,11004.900084947083
10643.58,10531.667926647793
9501.657,9435.846341736562
9052.071,8996.611863647488
8242.517,8204.99164279479
7848.515,7984.705754234599
6488.741,6735.905856361285
4786.949,4652.733311552204
4957.812,4809.15628123293
4964.699,4819.565026580411
4612.535,4504.210918893498
4555.4,4461.392659468207
4757.797,4661.728706182245
4787.165,4707.272301446407
6244.971,6067.211493795124
9006.641,8742.691737213654
10675.992,10581.616616615966
11226.857,11122.394841571051
10689.98,10596.440563962762
9590.503,9358.521360022603
11074.924,10794.893999900141
10914.493,10670.93519047016
11153.532,10926.38335049324
11419.859,11208.962809759198
11000.695,10841.524784659092
10441.195,10336.930907806067
9526.881,9461.101652642852
9237.296,9181.501321546795
8658.491,8618.583707743468
8518.502,8628.338605505947
6967.963,7193.671318155325
5254.748,5073.823541143778
5377.499,5189.021223047262
5410.967,5226.299267987992
5408.542,5234.007708535315
5191.393,5048.999051523672
5409.34,5264.884961621216
4924.148,4839.807817894913
6540.943,6342.987521821712
8765.468,8519.201840507003
10787.976,10694.559370062814
11279.333,11175.951621077205
10646.811,10556.845758144456
9207.348,8995.582124497598
10876.367,10610.473232518558
11104.114,10852.521292190137
11007.803,10789.801393642081
11356.161,11149.017304243122
10984.069,10825.957445699616
10653.991,10541.110443645333
9944.929,9879.658104184286
10040.889,9982.487209968209
9049.823,9007.084019981232
8941.943,9034.03903562847
7713.305,7904.591768641971
5393.332,5197.500230625067
5354.518,5168.771080457053
5402.882,5221.060744239314
5285.248,5125.322963132139
5099.792,4969.87247127207
5282.277,5154.595401691499
5329.563,5219.726587950947
6567.077,6374.768231997758
9078.772,8824.696477223904
11060.647,10963.483370662332
11764.535,11648.53639807674
11086.911,10993.401531848594
9497.68,9281.123534589902
11571.649,11264.876482200612
12130.341,11813.08941247268
11608.386,11357.635942427909
11790.109,11558.107914414624
11448.071,11266.412105263582
11154.432,11018.145860792187
10795.94,10727.185815052195
10550.145,10487.243804329833
9265.615,9220.84203601412
8513.295,8624.78105342496
7321.7505,7534.521584952229
5203.539,5025.671136082427
5297.929,5118.606701289128
5232.067,5068.579809586018
5039.847,4905.290559350129
4952.389,4839.919780022054
5171.927,5059.962049945012
5076.848,4995.002411778259
6469.8,6295.552412306525
9349.493,9088.191972291941
10988.651,10896.923407674001
11334.543,11234.905860088771
10618.341,10536.038313162037
9189.906,8992.840112746115
11387.305,11096.31386703345
10807.901,10579.418604901422
9793.275,9638.446555200346
10322.132,10170.836969806956
11193.499,11026.792545824872
10953.7,10828.270142463132
10111.207,10045.936226759184
10005.235,9945.70278994153
9447.686,9400.940800024046
9241.925,9321.218661542758
7641.957,7841.142488155956
5223.973,5043.940147249143
5345.756,5163.457437808406
5411.38,5234.593220813484
5156.188,5016.12692334601
5121.39,5000.792248447076
5310.235,5193.987064922671
5212.164,5127.8067691899805
6605.701,6427.993510189261
9529.049,9264.701051928361
11442.111,11338.087809362169
12249.673,12116.497662869526
11319.431,11226.37205366132
9796.902,9580.648967074923
11346.96,11062.554102924929
10395.932,10194.33181206854
8700.079,8590.795570686292
6767.6743,6733.443821514469
6517.645,6520.468631917641
6036.579,6088.544232845412
4610.751,4593.0717939155875
4218.355,4246.318232212437
3925.705,4006.0218373898856
3786.499,4158.074487569627
3592.397,4051.130326469038
